Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
660,SIA/AP/MIN/188281/2020,AP VZM MIN 12  2020 2686,Sri I. Rama Chandrudu,SRI I. RAMA CHANDRUDU,EC Granted,EC,
663,SIA/AP/MIN/221247/2021,AP  ANT  MIN    7 2021 3364,M/s. Sri Panchamukhi Granites,M/S. SRI PANCHAMUKHI GRANITES,EC Granted,EC,
664,SIA/AP/MIN/218226/2021,AP  ANT MIN  7 2021 3309,Anantaa Engineering Infrastructures Pvt Ltd,"ANANTAA ENGINEERING INFRASTRUCTURES PVT, LTD",EC Granted,EC,
665,SIA/AP/MIN/223071/2021,AP  ANT MIN 8 2021 3379,"M/s Sree Venkateswara Stone Crusher, Mg.P : Sri Namburu Narasimha Rao","M/S SREE VENKATESWARA STONE CRUSHER,MG.PART;SRI NAMBURU NARASIMHA RAO",EC Granted,EC,
666,SIA/AP/MIN/189776/2020,AP VZM  MIN 12  2020 2724,DevuniGumpa Sand Reach - 4.05 Ha.,VIZIANAGARAM SAND REACHES,EC Granted,EC,
667,SIA/AP/MIN/41259/2019,AP KRI MIN 08 2019 1107,admgnandigama,NANDIGAMAADMG,EC Granted - Processed offline,EC,
668,SIA/AP/MIN/185818/2020,AP  SKLM  MIN 11 2020 2519,Hiramandalam Sand Reach 4.75Ha.,"MEMBER DLSC,ADM&G, SIKAKULAM",EC Granted - Processed offline,EC,
670,SIA/AP/MIN/58428/2016,,M/s. MURUGAN GRANITES,MURUGAN GRANITES,TransferToDEIAA,EC,
673,SIA/AP/MIN/183728/2020,AP VZN MIN 11 2020 2432,"M/s Bhaskara Stone Crusher, Prop: R.V.V Satyanarayana Raju",MS BHASKARA STONE CRUSHER,EC Granted,EC,
686,SIA/AP/MIN/51445/2016,AP CTR MIN 03 2016 54,"Proposed Mining for Sri. A. Hari Krishna -
Colour Granite Quarry",SRI A HARIKRISHNA,EC Granted,EC,
691,SIA/AP/MIN/176066/2020,AP  KDP MIN 09 2020 2172,Yanamalachintala Sand Reach,"ADMG, YERRAGUNTLA",EC Granted - Processed offline,EC,
692,SIA/AP/MIN/61091/2019,AP KNL MIN 06 2019 1019,"12.490 Ha. of Quartzite Mine,Ms Sesha Sai Quartzite Pvt.Ltd.,",MS SESHA SAI QUARTZITE PRIVATE LIMITED,EC Granted,EC,
693,SIA/AP/MIN/31743/2015,AP KDP 103 MIN 10 2015,,MS KEERTHANA MINERALS,EC Granted,EC,
695,SIA/AP/MIN/138505/2020,AP KDP MIN  01 2020 1625,Jangalapalli River Sand Project,"ADMG, YERRAGUNTLA",EC Granted - Processed offline,EC,
696,SIA/AP/MIN/183449/2020,AP EG  MIN 11 2020 2327,Kapileswarapuram Sand Reach,"COLLECTOR AND CHAIRMAN, DLSC, EAST GODAVARI",EC Granted - Processed offline,EC,
697,SIA/AP/MIN/183478/2020,AP KDP  MIN 11 2020 2369,Pottipadu- Beduduru Sand Reach -II,"ADMG, YERRAGUNTLA",EC Granted - Processed offline,EC,
698,SIA/AP/MIN/183489/2020,AP  CTR MIN 11 2020 2387,Admg(SSB Peta)-2,ADMG(SSBPETA),EC Granted - Processed offline,EC,
699,SIA/AP/MIN/183578/2020,AP  ANT  MIN 11 2020 2383,Sri Kona Prema Sainath Reddy,SRI KONA PREMA SAINATH REDDY,EC Granted,EC,
701,SIA/AP/IND2/29957/2018,AP EG IND 02 2018 504,KBK Biotech Pvt. Ltd.,KBK BIOTECH PRIVATE LIMITED,EC Granted,EC,
705,SIA/AP/MIN/45946/2019,AP VSP MIN   12 2019 1568,M/s. Sri Venkata Sasi Stone Crusher,M/S. SRI VENKATA SASI STONE CRUSHER,Delisted,EC,
706,SIA/AP/MIN/27042/2018,,Sri B. Ramesh,B RAMESH,EC Granted - Processed offline,EC,
708,SIA/AP/MIN/145663/2020,AP PKM MIN   02 2020 1743,"Sri S.Bhaskara Rao,4.811 Ha of Road Metal Quarry",SRI S.BHASKARA RAO,EC Granted - Processed offline,EC,
709,SIA/AP/MIN/142733/2020,AP ANT MIN   02 2020 1709,Sri K. Markandeyulu - 0.615 ha,SRI K. MARKANDEYULU,EC Granted - Processed offline,EC,
711,SIA/AP/MIN/147993/2020,,Sri Potla. Narasimha Rao,SRI .P.NARASIMHA RAO -2.4 HECT,WithdrawEC,EC,
713,SIA/AP/NCP/22387/2018,AP GNT CON 03 2018 547,,SREE VIBHAVA ESTATES,EC Granted - Processed offline,EC,
714,SIA/AP/MIN/49238/2016,,Granite mine of M/s. J.R. Granites (P) Limited (Extent-4.846 Ha.),J R GRANITES PRIVATE LIMITED,TransferToDEIAA,EC,
727,SIA/AP/IND2/204088/2021,AP   KRI  IND  3 2021 3031,"Proposed to establish Bulk Drugs & Drug Intermediates Manufacturing Unit by Ajay Labs Pvt. Ltd., Unit-II","AJAY LABS PVT. LTD., UNIT-II",EC Granted,EC,
731,SIA/AP/MIN/178973/2020,AP PKM MIN 10 2020 2257,M/s. Haripriya Granites,HARIPRIYA GRANITES,Rejection Letter Granted,EC,
738,SIA/AP/MIN/32479/2015,AP NLR 241 MIN 10 2015,Ordinary Sand Mine of Nidimusali Reach,DISTRICT PANCHAYAT OFFICER,EC Granted,EC,
744,SIA/AP/MIN/186051/2020,AP KRI MIN  12  2020 2608,Chodavaram-VI  Sand Reach,ADMG-VIJAYAWADA (CHODAVARAM SAND REACH),EC Granted - Processed offline,EC,
745,SIA/AP/MIN/132042/2019,AP WG MIN  12 2019 1538,Pendyala  3 Sand Reach,"CHAIRMAN, DLSC DISTRICT COLLECTOR, WEST GODAVARI",EC Granted - Processed offline,EC,
748,SIA/AP/MIN/197955/2021,AP  VSP MIN  2  2021 2876,Smt N Swaroopa Rani,SMT N.SWAROOPA RANI,EC Granted,EC,
750,SIA/AP/MIN/61967/2017,AP KNL MIN 04 2017 313,"M/s.Y.R  Mining Company,23.579 Hect.of White Quartz & Feldspar Mine,Sy No:57 of Gudikallu (V),Yemmiganur (M),Kurnool (D).AP.",MS Y R MINING COMPANY,EC Granted,EC,
751,SIA/AP/IND2/176809/2020,AP GNT  IND 09 2020 2194,“Proposed APIs Manufacturing Unit” by M/s. Pratvi Labs Pvt Ltd,PRATVI LABS PRIVATE LIMITED,EC Granted - Processed offline,EC,
768,SIA/AP/MIN/208842/2021,AP    ANT MIN 4 2021 3119,Sri K. Mallikarjun Reddy,SRI K MALLIKARJUN REDDY,EC Granted,EC,
769,SIA/AP/MIN/210105/2021,AP SPSR MIN 4 2021 3141,Sri V.Prasanth  Gravel ( 4.79 Acres / 1.938 Ha),SRI V.PRASANTH,EC Granted,EC,
770,SIA/AP/MIN/271583/2022,AP MIN GNT 05 2022 4248,M/s Veerahanuman Granites (2.500 Hectares of BLACK GRANITE Mine),VEERA HANUMAN GRANITES,EC Granted,EC,
772,SIA/AP/IND2/176422/2020,AP  KNL  MIN 11 2020 2447,Heptachem & Pharma (India) Private Limited,M/S HEPTA CHEM AND PHARMA INDIA PRIVATE LIMITED,EC Granted,EC,
773,SIA/AP/MIN/56931/2016,AP SKM MIN 07 2016 150,M/s Gowtham Granites,GOWTHAM GRANITES,Rejection Letter Granted,EC,
774,SIA/AP/MIN/39239/2019,AP VZN MIN 10 2019 1268,SRI M.V.N.SEETARAMA RAJU,M V N SEETARAMA RAJU,EC Granted - Processed offline,EC,
775,SIA/AP/NCP/57253/2016,SEIAA/AP/VSP-61/2013,Proposed Residential and Villas by Ramky Estates and Farms Ltd,RAMKY ESTATES AND FARMS LIMITED,EC Granted,EC,
776,SIA/AP/MIN/49773/2016,,Mining Lease for Limestone of     Sri.Mohammed Hussain,MOHAMMED HUSSAIN,Delisted,EC,
777,SIA/AP/MIN/57951/2016,,Vijaya Bharathi Corporation   21.853 ha   Working Mine,M/S. VIJAYA BHARATHI CORPORATION,Delisted,EC,
778,SIA/AP/NCP/57953/2016,AP VSP CON 07 2016 175,M/s. M.R.Developers,M R DEVELOPERS,EC Granted,EC,
779,SIA/AP/MIN/152262/2020,,M/s. SESHA SAI MINES & MINERALS (5.000 Ha of Quartz Mine),M/S. SESHA SAI MINES & MINERALS,Delisted,EC,
780,SIA/AP/IND2/152738/2020,AP IND GNT 05 2020 1820,Environmental Clearance Amendment for Proposed Expansion of API & Bulk Drugs Intermediates Manufacturing Unit,M/S.  SATYADEVA ORGANOSYS PVT LTD,Delisted,EC,
791,SIA/AP/MIN/30732/2015,KNL 193 MIN 09 2015,"K.Chakrapani Reddy,4.868 Ha of White Shale,Dolomite &
Lime Stone Mine,Sy No:641,642,644,645 ,Kommamarri (V),Peapully (M),Kurnool (Dt),AP.",K CHAKRAPANI REDDY,Delisted,EC,
814,SIA/AP/MIN/38738/1900,AP KNL MIN 07 2019 1069,M/s. Castle Rock,M/S. CASTLE ROCK,EC Granted - Processed offline,EC,
815,SIA/AP/MIN/38856/2019,AP ANT MIN 07 2019 1148,Pioneer Torsteel Mills Private Limited,PIONEER TORSTEEL MILLS PRIVATE LIMITED,Agenda Uploaded by SEAC,EC,
824,SIA/AP/MIN/198292/2021,AP  GNT  MIN  2  2021 2885,"M/s Charana Granites & Exporters (BLACK GRANITE & ROAD METAL, Ex:3.582 Ha )",M/S CHARANA GRANITES & EXPORTERS,Delisted,EC,
825,SIA/AP/MIN/229438/2021,AP VZM  MIN   9 2021 3480,M/s Sree Uma Maheswara Stone Crusher,M/S SREE UMA MAHESWARA STONE CRUSHER,WithdrawEC,EC,
828,SIA/AP/MIN/86408/2018,,Keelapattu Gravel & Road Metal and Building Stone Mine,KEELAPATTU GRAVEL AND ROAD METAL AND BUILDING STONE MINE,WithdrawEC,EC,
833,SIA/AP/MIN/92305/2019,AP PKM MIN 02 2019 838,M/s. Southern Rocks & Minerals Private Limited,M/S. SOUTHERN ROCKS & MINERALS PVT LTD,EC Granted,EC,
834,SIA/AP/MIN/39105/2016,AP CTR MIN 02 2016 31,Sri. R. Harikrishna,R HARI KRISHNA,Delisted,EC,
835,SIA/AP/MIN/271562/2022,AP MIN GNT 05 2022 4249,Sri Mannepalli Venkata Rao (2.00 Hectares of BLACK GRANITE Mine),VENKATA RAO MANNEPALLI,EC Granted,EC,
846,SIA/AP/MIN/213461/2021,AP     CTR MIN 5 2021 3201,M/s. Stone Impex,M/S. STONE IMPEX,EC Granted,EC,
847,SIA/AP/MIN/183403/2020,AP ANT MIN 11 2020 2359,M/s. Chand Basha Granites -4.00 ha -Black Granite,M/S. CHAND BASHA GRANITES,EC Granted,EC,
858,SIA/AP/MIN/186997/2020,AP KRI MIN 12 2020 2584,Popuru-1A Sand Reach,ADMG-NANDIGAMA ( POPURU -1A SAND REACH),Delisted,EC,
859,SIA/AP/MIN/186977/2020,AP KRI MIN 12 2020 2580,ADMG-Nandigama(pokkunuru-4A sand reach),ADMG-NANDIGAMA(POKKUNURU SAND REACH),Delisted,EC,
860,SIA/AP/MIN/187035/2020,AP EG MIN 12  2020 2656,Smt  A. Manga Devi,SMT A  MANGA DEVI,EC Granted,EC,
861,SIA/AP/MIN/61852/2017,AP PKM MIN 03 2017 297,T.Yugandher,YUGANDHAR,EC Granted,EC,
862,SIA/AP/IND/78140/2018,,"M/s Avanti Leathers Limited
Sy.No.785,Kambakkamvillage,Varadaiahpellam mandal,Chittoor district ,Andhra Pradesh",AVANTHI LEATHERS LIMITED,Delisted,EC,
869,SIA/AP/MIN/90336/2019,AP PKM MIN 01 2019 799,Ananya Chemicals,ANANYA CHEMICALS,EC Granted,EC,
870,SIA/AP/MIN/39775/2019,AP ANT MIN 07 2019 1180,Road Metal and Building Stone Quarry of S .Somasekhar Reddy,S SOMASEKHAR REDDY,EC Granted - Processed offline,EC,
872,SIA/AP/MIN/187284/2020,AP EG  MIN 12  2020 2673,Road Metal Quarry of Sri N. Leela Prasad,SRI N. LEELA PRASAD,EC Granted - Processed offline,EC,
873,SIA/AP/MIN/190144/2020,AP KNL  MIN 12  2020 2730,Sri Palle Chandra Sekhar Reddy,SRI PALLE CHANDRA SEKHAR REDDY,Delisted,EC,
874,SIA/AP/MIN/183940/2020,AP  CTR MIN 11 2020 2426,"Thalambedu & Bandapalli, Black & Color Granite Mining Project  Over an extent of 4.947 Hectares an extent of 4.093 Ha in Sy.No. 556 (Old Sy.No.01) of Thalambedu Village, and Sy.No. 169 an extent of 0.854 Ha of Bandapalli village (Total an Extent of 4",M/S. DINAKAR REDDY,EC Granted,EC,
875,SIA/AP/MIN/199830/2021,AP  ANT  MIN 2  2021 2937,"Sangameswarapalli Sand Reach of Penna River by Asst. Director of Mines and Geology, Anantapur, Govt of Andhra Pradesh",ADMG ANANTAPUR,EC Granted,EC,
876,SIA/AP/MIN/199885/2021,AP  PKM MIN 2  2021 2927,"Sri CHALLA SIVARAMI REDDY (Road Metal, Extent:2.040 Hectares)",SRI CHALLA SIVARAMI REDDY,EC Granted,EC,
881,SIA/AP/IND2/17172/2016,AP KRI IND 09 2016 204,GMK Labs Private  Limited,GMK LABS PRIVATE LIMITED,Delisted,EC,
882,SIA/AP/MIN/125487/2019,AP KDP MIN 11 2019 1411,Road Metal and Building Stone &  Gravel,SIVA KUMAR REDDY V,EC Granted - Processed offline,EC,
892,SIA/AP/MIN/183607/2020,AP  SKLM  MIN 11 2020 2484,Sri L. Srinivas,SRI L. SRINIVAS,EC Granted,EC,
903,SIA/AP/MIN/231409/2021,AP CTR  MIN  9 2021 3498,Sri S.K. Ravindra Reddy,SRI SK RAVINDRA REDDY,EC Granted,EC,
905,SIA/AP/MIN/243075/2021,,Northvalluru-I,JAI PRAKASH POWER VENTURES,WithdrawEC,EC,
908,SIA/AP/NCP/69485/2017,,“AIS & MLA/MLC HOUSING PROJECT”,ANDHRA PRADESH CAPITAL REGION DEVELOPMENT AUTHORITY AND CAPITAL AUTHORITY,Delisted,EC,
919,SIA/AP/MIN/238339/2021,AP KDP MIN 11 2021 3571,Sri. K.Raja Sekhar Reddy  Road Metal and Building Stone Quarry,K.RAJA SEKHAR REDDY,EC Granted,EC,
928,SIA/AP/MIN/35785/2019,AP PKM MIN 04 2019 954,M/s.Sai Impex Quartz Mine,SAI IMPEX,EC Granted - Processed offline,EC,
929,SIA/AP/MIN/155729/2020,AP MIN  VSP  06 2020 1945,Proposed Road Metal & Building Stone  Mining Project of  Sri Seedari Simhadri Venkata Prasad,SRI SEEDARI SIMHADRI VENKATA PRASAD,EC Granted - Processed offline,EC,
930,SIA/AP/MIN/144429/2020,AP GNT MIN 02 2020 1729,M/s Mayukha Minerals (Limestone Minor - 1.591 Ha),B.KARTHIK REDDY,EC Granted - Processed offline,EC,
931,SIA/AP/MIN/40695/2017,AP/SKM/MIN/VIO/09/2017/439,M/s Pure Minerals,MS PURE MINERALS,EC Granted,EC,
932,SIA/AP/MIN/200200/2021,AP  NLR  MIN 2  2021 2934,Sri K.V. Madhusudan Reddy,SRI K.V. MADHUSUDAN REDDY,EC Granted,EC,
935,SIA/AP/MIN/207279/2021,AP     CTR  MIN    3 2021 3092,"S.v. Subba reddy ,Mgp : M/s Sri Sai Lakshmi stone Crusher",SV SUBBAREDDY,EC Granted,EC,
936,SIA/AP/MIN/39287/2019,AP ANT MIN 10 2019 1259,M/s Sri Vishnu Stone Crusher,MS SAI VISHNU STONE CRUSHER,EC Granted - Processed offline,EC,
937,SIA/AP/IND2/206836/2021,AP   KRI IND  3 2021 3074,Establishment of Active Pharma Ingredients (Bulk drugs and intermediates) manufacturing unit by M/s. K.C.P. Sugar & Industries Corporation Limited,K.C.P. SUGAR & INDUSTRIES CORPORATION LIMITED,EC Granted,EC,
967,SIA/AP/NCP/87776/2018,AP GNT CON 12 2018 766,Manjeera French County,MANJEERA CONSTRUCTIONS LIMITED,EC Granted,EC,
974,SIA/AP/MIN/134476/2020,AP VSP MIN   01 2020 1572,M/s Lakshmi Chennakesava Stone Crusher,M/S LAKSHMI CHENNAKESAVA STONE CRUSHER,EC Granted - Processed offline,EC,
975,SIA/AP/MIN/139717/2020,AP KNL MIN  01 2020 1663,"Proposed Ordinary Sand Mine in Gangavaram Village H/o Chinna Kothiliki Village and Joharapuram Village of Tungabhadra River by Asst. Director of Mines and Geology, Kurnool, Govt of Andhra Pradesh.",ORDINARY SAND MINE REACH KURNOOL,EC Granted - Processed offline,EC,
976,SIA/AP/MIN/146076/2020,AP CTR MIN   02 2020 1746,Color Granite Mining Project,M/S. DINAKAR REDDY,EC Granted - Processed offline,EC,
977,SIA/AP/MIN/195496/2021,AP CTR MIN  1  2021 2829,Sri. V.R. Balasubramaniam,SRI. V.R. BALASUBRAMANIAM,EC Granted,EC,
981,SIA/AP/MIS/246267/2021,AP CON VSP 12 2021 3780,M/s. M.K. Builders & Developers,M/S. M.K. BUILDERS & DEVELOPERS,EC Granted,EC,
988,SIA/AP/MIN/165378/2020,AP MIN  NLR 07 2020 2026,Minagallu-II Sand Reach in Penna river,ADM&G NELLORE -MINAGALLU II SAND REACH,EC Granted - Processed offline,EC,
998,SIA/AP/MIN/135473/2020,AP PKM MIN  01 2020 1598,Sri Y.Ramu,SRI. Y. RAMU,EC Granted - Processed offline,EC,
999,SIA/AP/MIN/157723/2020,AP MIN   CTR  06 2020 1935,M/s. Rajeswari Stone Crusher,M/S. RAJESWARI STONE CRUSHER,EC Granted - Processed offline,EC,
1003,SIA/AP/MIN/158408/2020,AP MIN   KRI  06 2020 1940,"M/s SRINIVASA EDIFICE (P) LTD -1.392HECT For Road Metal, Earth & Gravel",M/S SRINIVASA EDIFICE (P) LIMITED-1.392HECT,Delisted,EC,
1004,SIA/AP/MIN/158817/2020,AP MIN WG  06 2020 1905,Nadipudi Sand Reach,MS CHAIRMAN DLSC,EC Granted - Processed offline,EC,
1005,SIA/AP/MIN/52473/2016,,Gravel Quarry of M V Rama Rao,G SIVARAMAKRISHNAIAH,Delisted,EC,
1006,SIA/AP/MIN/217885/2021,AP  SKLM  MIN  7 2021 3301,Road Metal & Building Stone quarry,SRI. G. VENKATA SRINIVASA RAO,Delisted,EC,
1007,SIA/AP/IND2/16835/2016,SEIAA/AP/VSP-178/2015,ASIAN PAINTS LIMITED,ASIAN PAINTS LIMITED,WithdrawEC,EC,
1008,SIA/AP/MIN/36221/2019,AP CTR MIN 05 2019 982,M/s. Sri Sai Krupa Granites,M/S. SRI SAI KRUPA GRANITES,EC Granted - Processed offline,EC,
1009,SIA/AP/MIN/33664/2019,AP EG MIN 03 2019 906,Ordinary Sand Reach of Korumilli,ASST DIRECTOR OF MINES AND GEOLOGY,EC Granted - Processed offline,EC,
1010,SIA/AP/MIN/41234/2019,AP CTR MIN 08 2019 1212,M/s Varsha Rocks,M/S. VARSHA ROCKS,EC Granted - Processed offline,EC,
1015,SIA/AP/MIN/182271/2020,AP EG MIN11 2020 2289,Vemagiri-Kadiyapulanka -3 Sand Reach,"COLLECTOR AND CHAIRMAN, DLSC, EAST GODAVARI",EC Granted - Processed offline,EC,
1017,SIA/AP/MIN/20304/2017,,Sri K. Ravi Shankar,SRI K. RAVI SHANKAR,EC Granted,EC,
1023,SIA/AP/IND2/142691/2020,,Onshore Oil and Gas Exploration and Appraisal in the Block KG-ONHP-2017/3 in East Godavari district of Andhra Pradesh,M/s Vedanta Limited(Division Cairn Oil & Gas),Delisted,EC,
1034,SIA/AP/MIN/217462/2021,AP  SKLM MIN  6 2021 3291,M/s.Sunshine Enterprises,M/S. SUNSHINE ENTERPRISES,EC Granted,EC,
1036,SIA/AP/MIN/189668/2020,AP CTR  MIN 12  2020 2721,"Road Metal, Building Stone, M-Sand & Gravel Quarry by M/s. Disha Mineral Venture LLP",M/S DISHA MINERAL VENTURE LLP,EC Granted,EC,
1037,SIA/AP/MIN/189683/2020,AP VZM  MIN 12  2020 2723,Kottu Sand Reach 4.66 Ha.,KOTTU SAND REACH 4.66 HECTARES,EC Granted,EC,
1042,SIA/AP/MIN/175933/2020,AP  KDP MIN 09 2020 2171,Tippireddipalli Sand Reach,"ADMG, YERRAGUNTLA",EC Granted - Processed offline,EC,
1047,SIA/AP/MIN/184573/2020,AP  SKLM  MIN 11 2020 2470,Ravivalasa Sand Reach,"MEMBER DLSC,ADM&G, SIKAKULAM",EC Granted - Processed offline,EC,
1048,SIA/AP/MIN/74858/2018,AP PKM MIN 05 2018 598,Veera Siva Granites & Exports Pvt Ltd,M/S. VEERA SIVA GRANITES & EXPORTS PVT LTD,Delisted,EC,
1054,SIA/AP/MIN/238495/2021,AP VSP MIN 11 2021 3575,Road Metal and Building Stone of M/s. VVR ASSOCIATES (Area: 0.404 Ha.),P SRINIVASA BABU,Delisted,EC,
1059,SIA/AP/MIS/54285/2016,AP GNT CON 05 2016 98,Construction of office or commercial building,ANDHRA PRADESH INDUSTRIAL INFRA STRUCTURE CORPORATION,EC Granted,EC,
1063,SIA/AP/NCP/31515/2015,AP CTR 570 CON 10 2015,"Expansion of Existing Hospital & Proposed Construction of RVS Institute of Medical Sciences
By 
M/s. Srinivasa Educational Academy",EXPANSION OF EXISTING HOSPITAL AND PROPOSED CONSTRUCTION OF RVS INSTITUTE OF MEDICAL SCIENCES BY SRINIVASA EDUCATIONAL ACADEMY,EC Granted,EC,
1064,SIA/AP/MIN/140958/2020,AP ANT MIN 02 2020 1689,"Proposed Ordinary Sand Mine in Tarimela Sand Reach of Penna River by Asst. Director of Mines and Geology, Anantapur, Govt of Andhra Pradesh",ADMG ANANTAPUR,EC Granted - Processed offline,EC,
1065,SIA/AP/MIN/34451/2015,AP PKM 248 MIN 02 2015,M/s. Ankamma Chowdary,ANKAMMA CHOWDARY,EC Granted,EC,
1066,SIA/AP/MIN/34497/2015,AP PKM MIN 01 2016 9,M/s. Srinivasa Granites,SRINIVASA GRANITES,EC Granted,EC,
1067,SIA/AP/MIN/74828/2018,AP PKM MIN 05 2018 595,D.Rama Rao,RAMA RAO,EC Granted,EC,
1068,SIA/AP/MIN/185557/2020,AP  VSP  MIN 11 2020 2527,Sri Ramavath Krishna Naik,SRI RAMAVATH KRISHNA NAIK,EC Granted,EC,
1069,SIA/AP/MIN/185249/2020,AP  GTR  MIN 11 2020 2534,"M/s Sri Srinivasam Granites (Black Granite, Ex:3.637 Ha / 8.987 Acres)",M/S SRI SRINIVASAM GRANITES,EC Granted,EC,
1070,SIA/AP/MIN/185302/2020,AP  GTR  MIN 11 2020 2533,"M/s Sri Srinivasam Granites (Black Granite,  Ex:1.060 Ha / 2.619 Acres)",M/S SRI SRINIVASAM GRANITES,EC Granted,EC,
1074,SIA/AP/MIN/178322/2020,,M/s Padmaja Stone Crusher-Road Metal,PADMAJASTONE CRUSHER-1.214,WithdrawEC,EC,
1075,SIA/AP/MIN/179179/2020,,M/S N. RAMA RAO -1.619,N . RAMA RAO - 1.619,WithdrawEC,EC,
1076,SIA/AP/MIN/149212/2020,AP VZM MIN  03 2020  1784,Sri Chitneddy Srinivasa Rao,SRI CHITNEDDY SRINIVASA RAO,EC Granted - Processed offline,EC,
1077,SIA/AP/MIN/33627/2019,AP EG MIN 03 2019 902,Ordinary Sand Reach of P Gannavaram,ASST DIRECTOR OF MINES AND GEOLOGY,EC Granted,EC,
1078,SIA/AP/MIN/85967/2018,AP VZN MIN 12 2018 748,M/s. Tandra Minerals-9.132ha,M/S. TANDRA EXPORTS,Under examination of SEIAA - Processed offline,EC,
1079,SIA/AP/MIN/37476/2019,AP ANT MIN 06 2019 1025,Road Metal And Building Stone Quarry-M/s. Sree Sai Venkateswara Constructions,SRI SAI VENKATESWARA CONSTRUCTIONS,EC Granted - Processed offline,EC,
1081,SIA/AP/MIN/39773/2016,,"Proposed Mining for M/s. Marvel Rocks
–  Black Granite Quarry",MS MARVEL ROCKS,TransferToDEIAA,EC,
1092,SIA/AP/MIN/204155/2021,AP NLR  MIN  3 2021 3017,SRI R.VENKATESWARLU,SRI R.VENKATESWARLU,EC Granted,EC,
1093,SIA/AP/MIN/49067/2019,AP ANT MIN 06 2019 1017,Ms. S R Constructions,M/S. S.R CONSTRUCTIONS,EC Granted - Processed offline,EC,
1094,SIA/AP/MIN/204195/2021,AP PKM  MIN  3 2021 3018,Sri R. Narendra Babu,SRI R. NARENDRA BABU,EC Granted,EC,
1098,SIA/AP/MIN/170712/2020,AP PKM   IND 09 2020 2092,Sri Natte Anil Kumar,SRI NATTE ANIL KUMAR,Delisted,EC,
1102,SIA/AP/MIN/52897/2008,AP VZM MIN VIO 09 2018 691/692,SADANANDAPURAM MANGANESE MINE of RBSSD & FN Das,RAI BAHADUR SETH SHREERAM DURGAPRASAD & FATECHAND NARASINGDAS,EC Granted - Processed offline,EC,
1103,SIA/AP/MIN/197265/2021,AP  ANT  MIN  2  2021 2854,M/s. Sri Sri Sri Bham Bham Baba Stone Crushing Unit,SRI SRI SRI BHAM BHAM BABA STONE CRUSHING UNIT,EC Granted,EC,
1104,SIA/AP/MIN/207855/2021,,D.Venu Gopal Reddy,D.VENU GOPAL REDDY,WithdrawEC,EC,
1105,SIA/AP/MIN/207901/2021,AP     SKLM MIN    4 2021 3105,M/s P.L.S.R Stones,M/S P.L.R.S STONES,EC Granted,EC,
1106,SIA/AP/MIN/199723/2021,AP  ANT MIN 2  2021 2922,"Singavaram Sand Reach of Chitravathi River by Asst. Director of Mines and Geology, Tadipatri, Govt of Andhra Pradesh",ADMG ANANTAPUR,EC Granted,EC,
1107,SIA/AP/IND2/176185/2020,AP  GTR  MIN 11 2020 2448,M/s. Amaravati Life Sciences,M/S. AMARAVATI LIFE SCIENCES,Delisted,EC,
1109,SIA/AP/MIN/249497/2022,AP  MIN ANT 01 2022 3870,Sri.A. Aswani Kuma Colour Granite Quarry,SRI.A.ASWANI KUMAR,EC Granted,EC,
1111,SIA/AP/MIN/41192/2019,AP ANT MIN 08 2019 1147,Smt JC Vijaya,JC VIJAYA,EC Granted - Processed offline,EC,
1112,SIA/AP/MIN/182709/2020,AP NLR  MIN 11 2020 2304,Gollakandukuru-2 Sand Reach,ADMG SPSR NELLORE,EC Granted - Processed offline,EC,
1113,SIA/AP/MIN/243074/2021,,Madduru-3 sand reach,M/S JAI PRAKASH POWER VENTURES,WithdrawEC,EC,
1121,SIA/AP/MIN/247532/2021,,"M/s SVS Mookambika Constructions Pvt. Ltd. (Road Metal, Building Stone and Gravel Quarry)",SVS MOOKAMBIKA CONSTRUCTIONS PRIVATE LIMITED,WithdrawEC,EC,
1139,SIA/AP/MIN/233504/2021,AP ANT MIN 10 2021 3515,Sri Hudugur Swamy Rajesh,SRI HUDUGUR SWAMY RAJESH,Delisted,EC,
1155,SIA/AP/MIN/237744/2021,AP EG MIN 11 2021 3565,Sri S.V.Prasada Reddy,SRI S.V.PRASADA REDDY,Delisted,EC,
1165,SIA/AP/MIN/252243/2022,AP  MIN NLR 01 2022 3905,Gollakandukuru - III Sand Reach,MS JAI PRAKASH POWER VENTURES LIMITED,EC Granted,EC,
1175,SIA/AP/MIN/194712/2021,AP WG MIN 1  2021 2800,Jeediguntalanka 2  Sand Reach,"CHAIRMAN  COLLECTOR, DLSC",WithdrawEC,EC,
1176,SIA/AP/MIN/196416/2021,,Isukapalli veeraju granite metal suppliers,ISUKAPALLI VEERAJU,WithdrawEC,EC,
1177,SIA/AP/MIN/228119/2021,AP  NLR  MIN   9 2021 3471,Sri Ch. Venkata Satish Kumar,SRI CH. VENKATA SATISH KUMAR,EC Granted,EC,
1178,SIA/AP/MIN/35801/1900,AP NLR MIN 05 2019 963,Smt. R. Suguna,SMT. R. SUGUNA,EC Granted - Processed offline,EC,
1179,SIA/AP/MIN/74360/2018,,M/s.ROYAL MINERALS 0.404HA,MSROYALMINERALS,Delisted,EC,
1184,SIA/AP/MIN/247536/2021,AP MIN EG 12 2021 3801,PULIDINDI / 2021-31 Sand Reach Of M/s. Jaiprakash Power Ventures Limited,M/S. JAIPRAKASH POWER VENTURES LIMITED,EC Granted,EC,
