Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
244,SIA/HR/NCP/65158/2017,SEIAA/HR/17/334 dated 14.06.2017,"Amendment in Environmental clearance for  IT Park Project on Land Measuring 5.025 Acres in revenue estate of village Maidawas and Badshahpur, Sector 67, of GMUC, Gurgaon",MARTIAL BUILDCON PVT. LTD.,EC Granted,EC,
247,SIA/HR/MIS/31324/2019,"SEIAA/HR/19/23

Hard copy to be submitted",,M/S VIBRANT INFRATECH PVT LTD,EC Granted - Processed offline,EC,
248,SIA/HR/MIS/31325/2019,"SEIAA/HR/19/25

Hard copy to be submitted",,M/S STARCITY REALTECH PVT. LTD,EC Granted - Processed offline,EC,
260,SIA/HR/MIS/215216/2021,file No. SEIAA/HR/2021/421 has been assigned. Hard,FWS Logistic Park,S Y LOGISTIC PARK LLP,EC Granted,EC,
265,SIA/HR/MIS/218857/2021,SEIAA/HR/2021/440,"Residential Plotted Colony Project under DDJAY (Site-I) at Village-Dhunela, Sector-36, Sohna, Gurugram, Haryana",SIGNATURE GLOBAL HOMES PVT. LTD.,EC Granted,EC,
266,SIA/HR/MIS/226216/2021,SEIAA/HR/2021/483,"Affordable Group Housing Colony Project at Revenue estate of Village Dhanwapur, Sector-104, Gurugram, Haryana",M/S CZAR BUILDWELL PVT. LTD.,EC Granted,EC,
271,SIA/HR/INFRA2/402402/2022,SEIAA/HR/2022/243,"Proposed Residential Group Housing Colony in the Revenue Estate of Village: Pawala Khusrupur, Sector-106, Gurgaon Manesar Urban Complex, and Haryana is being developed by Airmid Developers Ltd and Others.",AIRMID DEVELOPERS LIMITED,EC Granted,EC,
272,SIA/HR/INFRA2/428931/2023,SEIAA/HR/2023/343,"Integrated Multilevel Parking- cum- Commercial Infrastructure at Multilevel Parking Site “B” area of 2.20 acres near World Trade Centre and Auditorium -cum- Commercial complex (KOD) in Sector-29, Gurugram",INSPIRE ACCURATE PARKING PRIVATE LIMITED,Deferred by SEAC,EC,
274,SIA/HR/NCP/16309/2015,SEIAA/HR/15/240 dated 19.11.2015,SIA/HR/NCP/16308/2015,SWETA ESTATES PVT LTD,EC Granted,EC,
285,SIA/HR/NCP/73698/2018,SEIAA/HR/18/402 dated 12.04.2018. Please submit th,Commercial cum office Complex,M/S MUNJAL HOSPITALITY PVT. LTD.,Delisted,EC,
292,SIA/HR/MIS/51015/2018,SEIAA/HR/VIO/19/19. Terms of Reference were approv,"proposed 25 MLD CETP for Phase III and IV along with up gradation from 15 MLD to 30 MLD CETP for Phase I and II, at Industrial Model Township, Manesar, District- Gurgaon, Haryana.",HSIIDC LTD IMT MANESAR GURGAON,EC Granted,EC,
295,SIA/HR/MIN/11041/2015,File no. SEIAA/HR/MIN/16/157 dated 17.05.2016,IA/HR/MIN/29142/2015,M/S. YAMUNA INFRADEVELOPERS PRIVATE LTD.,EC Granted,EC,
296,SIA/HR/NCP/72603/2018,SEIAA/HR/18/ 423 dated 08.06.2018.,Affordable Group Housing Colony,REAL HEIGHT DEVELOPERS PVT. LTD.,EC Granted - Processed offline,EC,
298,SIA/HR/INFRA2/414529/2023,SEIAA/HR/2023/306,Expansion of Common Effluent Treatment Plant from 16 MLD to 26 MLD based on SBR Tetchnology,HSIIDC LTD,Deferred by SEAC,EC,
299,SIA/HR/INFRA2/416057/2023,SEIAA/HR/2022/240,REVISION AND EXPANSION OF “IT PARK” COMPLEX PROJECT,M/S NOVA REALTORS PVT. LTD.,Deferred by SEAC,EC,
300,SIA/HR/MIS/110066/2019,SEIAA/HR/19/177,"The proposed project is for Affordable Plotted Colony under Deen Dayal Jan Awas Yojna Scheme-2016 of 9.0625 Acres at Sector- 35, Revenue Estate Sohna, Distt Gurgaon, Haryana by M/s Vibhor home Develop",M/S VIBHOR HOME DEVELOPERS PVT. LTD.,Rejection Letter Granted,EC,
305,SIA/HR/MIS/62566/2014,SEIAA/HR/2020/366,"Expansion of Group Housing Colony Area Measuring 13.2118 acres in  Sec-68, (HD Zone), Gurugram, Manesar Urban Complex, Haryana",M/S HANS PROPCON PVT. LTD. AND OTHERS,EC Granted,EC,
306,SIA/HR/MIS/150751/2020,SEIAA/HR/2020/323 hard copy to be submitted,Proposed Group Housing Project Central Avenue,PRIMORIS REALTORS LLP,EC Granted,EC,
316,SIA/HR/MIS/196288/2021,SEIAA/HR/2020/281 hard copy to be submitted,"Expansion of International Tech Park Gurugram (ITPG), IT / ITES, SEZ (63.25 Acres), Village Behrampur, Near Sec-59,Gurugram (Haryana)",ITPG DEVELOPERS PVT. LTD.,EC Granted,EC,
317,SIA/HR/NCP/31120/2015,SEIAA/HR/15/248 dated 15.12.2015.,,VATIKA ONE ON ONE PVT LTD FORMERLY KNOWN AS CALDER DEVELOPERS PVT LTD,EC Granted,EC,
323,SIA/HR/MIS/58960/2016,file no. SEIAA/HR/16/304 dated 21.11.2016,M/s Esskay Hygienic Services,ESSKAY HYGIENIC SERVICES,EC Granted - Processed offline,EC,
326,SIA/HR/IND3/243032/2021,SEIAA/HR/2021/494,"Expansion of API in Existing API Unit at Plot no. 710 & 711 MIE Part-A Bahadurgarh, Haryana by M/s Pharmchem",PHARMACHEM,Agenda Uploaded by SEAC,EC,
329,SIA/HR/MIS/164499/2020,SEIAA/HR/2020/307 hard copy to be submitted,22.31558 Ha (55.14 Acres) Warehouse Development Project,DADRI TOE WAREHOUSING PVT. LTD.,EC Granted,EC,
330,SIA/HR/NCP/28478/2017,SEIAA/HR/VIO/18/21 dated 23.04.2018.,Spaze Corporate Parkk,SPAZE TOWERS PVT LTD,Delisted,EC,
337,SIA/HR/NCP/64378/2017,,Warehouse Project,GLS INFRAPROJECTS PVT LTD,EC Granted - Processed offline,EC,
344,SIA/HR/MIN/12349/2015,file no. SEIAA/HR/MIN/15/124 dated 04.11.2015.,"Mining of Stone Along with Associated Minor Minerals at Bakhrija Plot-2, Tehsil-Narnaul, Distt.-Mahendergarh, Haryana by M/s Tirupati Viniyoge Pvt. Ltd. The project activity falls in category ’B1’ as there are other mining leases exist within 500 m r",MS TIRUPATI VINIYOGE PVT LTD,EC Granted,EC,
345,SIA/HR/MIS/104089/2019,SEIAA/HR/19/56,Warehouse/ Industrial Storage/ Logistics Park,"INDOSPACE LUHARI 3A PVT. LTD.,  INDOSPACE LUHARI 3B PVT. LTD.,  INDOSPACE LUHARI 3C PVT. LTD., INDOSPACE LUHARI 3D PVT. LTD., INDOSPACE LUHARI 3E PVT. LTD., & INDOSPACE LUHARI 3F PVT. LTD.",EC Granted,EC,
346,SIA/HR/MIS/125452/2019,SEIAA/HR/19/226 hard copy to be submitted,NON AGRO WAREHOUSE PROJECT (LOGISTICS),DHIRAJ & OTHERS,EC Granted,EC,
355,SIA/HR/MIS/168792/2020,SEIAA/HR/2020/318 hard copy to be submitted,Modernization of Existing Affordable Group Housing Project “Laxmi Apartments”,PAREENA INFRASTRUCTURES PVT. LTD.,EC Granted - Processed offline,EC,
359,SIA/HR/MIS/220395/2021,file No. SEIAA/HR/2021/446 has been assigned,"Construction of “Independent Floors” at DLF Alameda at Village- Behrampur & Begampur Khatola, Sector-73, Gurugram, Haryana by M/s DLF Home Developers Ltd. & Others.",M/S DLF HOME DEVELOPERS LTD. & OTHERS.,EC Granted,EC,
361,SIA/HR/INFRA2/427661/2023,SEIAA/HR/2023/338,"Implementation of Remediation and Reclamation of Existing Dumpsite and construction, operation and maintenance of Sanitary Landfill at Bighar Road ,Village – Matana, Fatehabad, Haryana (“Sanitary Landfill Site”)",M/S PATHEYA,EC Granted,EC,
369,SIA/HR/MIS/192705/2021,SEIAA/HR/2021/397,"Expansion of Affordable Group Housing, at village- Ullahawas, Sector-62, Gurgaon Urban Complex, Haryana by M/s Pivotal Infrastructure Pvt. Ltd.",PIVOTAL INFRASTRUCTURE PVT. LTD.,EC Granted,EC,
376,SIA/HR/MIN/422237/2023,SEIAA/HR/2022/261,Kharkhari Sohan Stone Mining (Total area is 5.32 Ha. and Mineable area is 4.62 Ha)”.,KARTIK RATHI,EC Granted,EC,
379,SIA/HR/MIS/55233/2019,SEIAA/HR/19/16 hard copy to be submitted,Expansion of Residential Plotted Colony,ST PATRICKS REALTY PRIVATE LIMITED,EC Granted,EC,
389,SIA/HR/NCP/2527/2014,,"Group Housing Project (19.581 Acres), Sector 59, Village Behrampur, Gurgaon, Haryana",IREO PVT LTD,Delisted,EC,
398,SIA/HR/MIS/142580/2020,,Affordable Group Housing,M/S OCEAN SEVEN BUILDTECH PRIVATE LIMITED,Delisted,EC,
399,SIA/HR/MIS/167267/2020,SEIAA/HR/2020/306 do the needful,Logistic Park Project,M/S TOPLINE LOGISTICS PARK PRIVATE LIMITED,EC Granted,EC,
400,SIA/HR/MIS/236443/2021,SEIAA/HR/2021/477,Expansion of Warehouse for storage for agro as well as non-agro produce Project  by M/s P.R.J Warehousing Private Limited,P.R.J. WAREHOUSING PRIVATE LIMITED,EC Granted,EC,
402,SIA/HR/NCP/40741/2016,file no. SEIAA/HR/16/269 dated 17.03.2016. Hard co,Ware House Building For Storage of Non Agro Produce,RELAXO FOOTWARE LTD,EC Granted,EC,
403,SIA/HR/MIN/18819/2016,SEIAA/HR/MIN/16/154 dated 11.05.2016,Stone Mining at Pichopa Kalan Plot 3 Stone Mine Block,JAI DADA DOHLA STONE MINES,EC Granted,EC,
411,SIA/HR/MIS/62191/2017,SEIAA/HR/17/315 dated 07.02.2017. Please submit th,"Proposed Expansion of Sarvodaya Hospital & Research Centre (A Unit of Anshu Hospitals Ltd) At Site No.1, Sector-08 at Faridabad.",ANSHU HOSPITALS LTD,EC Granted,EC,
418,SIA/HR/MIS/217277/2021,,"Expansion of Residential Plotted Colony under DDJAY (Site-I) at  Village-Dhunela, Sector-36, Gurugram, Haryana",SIGNATURE GLOBAL HOMES PVT. LTD.,WithdrawEC,EC,
419,SIA/HR/MIS/225856/2021,file No. SEIAA/HR/2021/458 has been assigned.,"Affordable Group Housing Colony Project At Revenue Estate of Village- Badha, Sector-90,Gurugram, Haryana",M/S JAMB PROPBUILD PVT. LTD. & OTHERS IN COLLABORATION WITH M/S MRG WORLD LLP,EC Granted,EC,
423,SIA/HR/NCP/55793/2016,File no. SEIAA/HR/16/279 Dated 17.06.2016. Please,"Revision and Expansion of Group Housing Project “The Fern hill” at Sector – 91, Manesar, Gurgaon by M/s. Aravali Heights Infratech Pvt. Ltd. and others",ANSAL PROPERTIES AND INFRASTRUCUTURE LTD.,Delisted,EC,
429,SIA/HR/MIS/1635/2015,,Residential Plotted Colony with Group Housing Colony at Sector 2 Sohna Distt Gurgaon,SUPERTECH LTD,Delisted,EC,
434,SIA/HR/MIN/31908/2018,"SEIAA/HR/MIN/19/04

Hard copy to be submitted",Stone along with associated minor minerals of Kalali and Kalyana mining Project,RIDDHISIDDHIKSMJV,EC Granted,EC,
438,SIA/HR/NCP/61421/2016,SEIAA/HR/17/336 dated 14.06.2017,"Affordable Group Housing colony ""Expressway Towers""",OCEAN SEVEN BUILDTECH PVT. LTD,EC Granted,EC,
439,SIA/HR/MIS/143472/2020,SEIAA/HR/2020/289 hard copy to be submitted,Proposed Commercial Project Part-II,M/S MAGIC EYE DEVELOPERS PVT.LTD.,Delisted,EC,
442,SIA/HR/MIS/100853/2019,"SEIAA/HR/19/132

Hard copy to be submitted",Non-Agro Warehouse Project (18.01 acre),ALL CARGO MULTIMODEL PVT LTD,EC Granted,EC,
445,SIA/HR/MIS/144548/2020,SEIAA/HR/19/261 hard copy to be submitted,"Proposed Affordable Group Housing Colony at Village-Ullawas & Behrampur, Sector- 59, Gurugram, Haryana by M/s Pyramid Home Developers LLP",M/S PYRAMID HOME DEVELOPERS LLP,EC Granted,EC,
447,SIA/HR/INFRA2/431646/2023,SEIAA/HR/2023/355,"Proposed Group Housing Colony at Sector-15-II, Gurugram, Haryana by M/s Summit Terracraft Pvt. Ltd. and Others",SUMMIT TERRACRAFT PRIVATE LIMITED,Agenda Uploaded by SEAC,EC,
451,SIA/HR/MIN/50328/2019,SEIAA/HR/MIN/19/08 hard copy to be submitted,"Boulder, Gravel and Sand Minor Mineral Mine of 37.38 Hectare at Sukhdarshanpur Village, Panchkula, Haryana",ENTERPRISESMSSHIV,EC Granted,EC,
458,SIA/HR/NCP/18615/2016,SEIAA/HR/16/287 dated 10.08.2016,Modification of Group Housing Project,M/S. CHINTELS INDIA LTD.,Delisted,EC,
470,SIA/HR/NCP/71457/2017,SEIAA/HR/17/371 dated 15.12.2017,Expansion cum Modification of Group Housing by M/s Godrej Developers and Properties LLP,GODREJ DEVELOPERS AND PROPERTIES LLP,EC Granted - Processed offline,EC,
477,SIA/HR/MIS/32145/2008,SEIAA/HR/19/231 hard copy to be submitted,Expansion of IT PARK,MS RPS INFRASTRUCTURE LTD,EC Granted,EC,
478,SIA/HR/MIS/106678/2019,SEIAA/HR/19/155 hard copy to be submitted,Commercial Colony at Village Hayatpur Sector 84 Gurugram Manesar Urban Complex District Gurugram Haryana developed by Ameya Commercial Projects Pvt Ltd,AMEYA COMMERCIAL PROJECTS PVT LTD,EC Granted,EC,
482,SIA/HR/MIS/225862/2021,File No. SEIAA/HR/2021/459 has been assigned.,Expansion of Affordable Group Housing Colony Project,M/S B.D INFRADEVELOPERS PVT LLP,EC Granted,EC,
487,SIA/HR/MIS/212461/2021,File No. SEIAA/HR/VIO/21/32 has been assigned. App,"Expansion of Warehouse (For storage of commercial goods) at Village- Binola & Bhora Kalan, District- Gurugram, Haryana By M/s Skymettle Infrastructure Pvt Ltd",M/S SKYMETTLE INFRASTRUCTURES PVT LTD,Rejection Letter Granted,EC,
501,SIA/HR/MIS/72467/2022,,Residential Plotted Colony Project (under DDJAY),M/S SIGNATURE GLOBAL DEVELOPERS PVT LTD,Delisted,EC,
510,SIA/HR/NCP/66995/2017,SEIAA/HR/17/342        dated 01.09.2017,AFFORDABLE GROUP HOUSING COLONY,MAXWORTH INFRASTRUCTURE PVT LTD,EC Granted - Processed offline,EC,
516,SIA/HR/NCP/31100/2018,,"Proposed IT/Cyber Park colony over an area 24.97 Acres at Village- Behrampur & Balola, Gurgaon, Haryana",M/S METRO INFOCITY REALTORS PVT LTD,Delisted,EC,
524,SIA/HR/MIS/245975/2021,,Warehouse Project (36.318 Acres),M/S YAEL REAL ESTATES PVT LTD,Delisted,EC,
531,SIA/HR/NCP/70710/2017,SEIAA/HR/2017/360 dated 03.11.2017.,AffordableGroupHousingColonySuperMax,SUPER MAX AFFORDABLE HOUSING PVT. LTD,EC Granted,EC,
532,SIA/HR/MIS/223813/2021,file No. SEIAA/HR/2021/452 has been assigned. Hard,"Proposed Independent Floors “The Grove” at Block B, Sector 54, DLF-5, Gurugram, Haryana by M/s DLF Limited & Others.",M/S DLF LIMITED & OTHERS,EC Granted,EC,
537,SIA/HR/MIN/197799/2021,SEIAA/HR/MIN/21/14,"Total Area: 3.35 Ha Mining of minor mineral (Marble Mining) at Village –Bayal,  Tehsil- Nangal Chaudhary District- Mahendragarh, State- Haryana.",SATISH KUMAR GARG,EC Granted,EC,
539,SIA/HR/NCP/94624/2019,"SEIAA/HR/19/40

Hard copy to be submitted","Proposed commercial colony on area measuring
2.754 acres (license no. 183 of 2008) in Village
Begampur Khatola sector-73, Gurugram, Haryana",LAVISH BUILTMART PVT LTD,EC Granted,EC,
540,SIA/HR/NCP/30691/2015,SEIAA/HR/15/247 dated 15.11.2015. You are advised,,MS LOTUS REALTECH PRIVATE LIMITED,EC Granted,EC,
545,SIA/HR/NCP/75870/2018,,"Development of Residential Colony (7.425 acres) under Deen Dayal Jan Awas Yojna (DDJAY), at village Mohammadpur Gujar, Sector 35, Sohna, Dist. Gurugram, Haryana",FAITH BUILDTECH PVT LTD,Delisted,EC,
566,SIA/HR/MIN/409474/2022,SEIAA/HR/2022/280,River Bed Material (Gravel & sand) Kot Block/PKL B- 8&9,AMANDEEP SINGH,EC Granted,EC,
567,SIA/HR/INFRA2/430954/2023,SEIAA/HR/2023/350,"Proposed “Affordable Group Housing Colony” in the revenue estate of Village: Badshahpur, Sector-68, Gurugram, Haryana being developed by M/s Pareena Infrastructure Pvt. Ltd and others.",PAREENA INFRASTRUCTURES PRIVATE LIMITED,Deferred by SEAC,EC,
591,SIA/HR/NCP/72719/2018,SEIAA/HR/18/390 dated 16.02.2018.,"Proposed IT Park at Sector-66 at Maidawas, Gurugram, Haryana by M/s Gupta Promoters Pvt Ltd",GUPTA PROMOTERS PVT LTD,EC Granted - Processed offline,EC,
592,SIA/HR/MIS/131705/2019,SEIAA/HR/19/237,"Expansion of Affordable Group Housing Colony at Village- Wazirpur, Sec- 92, Gurugram, Haryana by M/s GLS Infraprojects Pvt. Ltd.",M/S GLS INFRAPROJECTS PVT. LTD.,EC Granted,EC,
596,SIA/HR/NCP/28434/2018,SEIAA/HR/VIO/18/14 dated 19.04.2018,Expansion of Artemis Hospital,ARTEMIS MEDICARE SERVICES LIMITED,Delisted,EC,
597,SIA/HR/MIS/81379/2022,SEIAA/HR/2022/187,,MODEL ECONOMIC TOWNSHIP LIMITED  FORMERLY KNOWN AS RELIANCE HARYANA SEZ LIMITED,EC Granted,EC,
630,SIA/HR/INFRA2/408328/2022,SEIAA/HR/2022/281,"Proposed Residential Plotted Colony” at Sector-84 & 85 Gurugram, Haryana by M/s SS Group Pvt. Ltd.",SS GROUP PRIVATE LIMITED,EC Granted,EC,
631,SIA/HR/MIS/28263/2015,SEIAA/HR/15/86 dated 31.08.2015,sushant city,ANSAL PROPERTIES & INFRASTRUCTURE LTD.,Delisted,EC,
643,SIA/HR/MIS/250538/2022,SEIAA/HR/2022/172,Rama Homes,KIWI LAND AND HOUSING PRIVATE LIMITED,EC Granted,EC,
644,SIA/HR/MIS/20670/2016,SEIAA/HR/16/308 dated 23.11.2016,"Common Biomedical waste treatment Facility, Mewat",M/S SYNERGY  WASTE MANAGEMENT PVT. LTD,Under examination of SEIAA - Processed offline,EC,
647,SIA/HR/MIS/184580/2020,SEIAA/HR/2020/344 hard copy to be submitted,"Proposed Affordable Plotted Colony under Deen Dayal Jan Awas Yojna Scheme-2016 of 10.71875 Acres (Phase-III) in the revenue estate of village Shimla Maulana, Sector-40, Panipat, Haryana by M/s Herman Properties Pvt. Ltd.",M/S HERMAN PROPERTIES PVT. LTD.,EC Granted,EC,
650,SIA/HR/NCP/66644/2017,SEIAA/HR/2022/122,HASTA INFRASTRUCTURE PRIVATE LIMITED,HASTA INFRASTRUCTURE PRIVATE LIMITED,Rejection Letter Granted,EC,
651,SIA/HR/MIS/286242/2022,SEIAA/HR/2022/233,"Proposed Commercial Colony Project in the Revenue Estate of Village- Pawala Khusrupur, Sector-106, Gurgaon Manesar Urban Complex, and Haryana over an area measuring of 6.525 Acres is being developed by Airmid Developers Ltd and Others.",AIRMID DEVELOPERS LIMITED,EC Granted,EC,
660,SIA/HR/MIS/104879/2019,SEIAA/HR/19/128 hard copy to be submitted,Commercial Colony,ACTION CONSTRUCTWELL PVT LTD,EC Granted,EC,
671,SIA/HR/MIS/187424/2020,SEIAA/HR/2021/398,"Expansion of Group Housing Colony at sector 32, village Dhunela, Tehsil Sohna, District Gurgaon, Haryana",M/S ST. PATRICKS REALTY PVT. LTD..,EC Granted,EC,
673,SIA/HR/MIS/52764/2019,SEIAA/HR/19/216. TOR were approved by SEIAA vide l,Expansion of Residential Township Colony,M/S ANANT RAJ LIMITED,EC Granted,EC,
677,SIA/HR/MIS/31386/2019,21-115/2018-IA-III,,FAITH BUILDTECH PVT LTD,Delisted,EC,
679,SIA/HR/NCP/73883/2018,SEIAA/HR/18/399 dated 02.04.2018,Affordable Residential Plotted Colony Project,MAA VAISHNO NET TECH PRIVATE LTD,EC Granted - Processed offline,EC,
681,SIA/HR/MIS/237790/2021,SEIAA/HR/2022/504,Expansion & Modernization of Existing Warehouse Project,SUNSAT REAL ESTATE SERVICES PRIVATE LIMITED,EC Granted,EC,
690,SIA/HR/NCP/71544/2017,SEIAA/HR/17/372 dated 15.12.2017,"Expansion of Proposed Commercial Complex Project
at Sector - 66, Gurgaon, Haryana",GENTLE REALTORS PVT LTD,EC Granted - Processed offline,EC,
698,SIA/HR/NCP/30495/2015,,"Affordable Group Housing Colony at Sector- 4, Sohna & Khaika, Distt. Gurgaon, Haryana by M/s GLS Infratech Pvt. Ltd.",VARDAN ENVIRONET,Delisted,EC,
714,SIA/HR/INFRA2/402238/2022,,"PROPOSED LOGISTIC PARK ON 23/5, MILESTONE, DELHI- MATHURA ROAD, BALLABHGARH, FARIDABAD, HARYANA-1211004 BY M/S APEEJAY GLOBAL INDUSTRIALAND LOGISTICSPARK LTD.",APEEJAY GLOBAL INDUSTRIAL AND LOGISTIC PARK,Pending at PP due to eds,EC,
717,SIA/HR/INFRA2/425999/2023,SEIAA/HR/2023/333,"Expansion cum modification  of Commercial Colony  in the revenue estate of village Wazirabad, Sector-54, Gurugram, Haryana M/s Finest Promoters Pvt. Ltd.",M/S FINEST PROMOTERS PVT. LTD.,EC Granted,EC,
723,SIA/HR/MIS/121106/2019,SEIAA/HR/19/214,Affordable Group Housing,NANI RESORTS AND FLORICULTURE PVT LTD,EC Granted - Processed offline,EC,
725,SIA/HR/MIS/268548/2022,SEIAA/HR/2022/173,"Environment Clearance to Development of an Affordable Group Housing Colony in area of 6.15 acres (Built-up Area: 73,235.380 m2) at Kila No. 13, 8/2, 18, 3/2, 7, 8/1, 14/1, 17/2, 23/1, 14/2 of Village Badshahpur, Sector-70, Gurugram, Haryana.",RISEONIC REALTY PRIVATE LIMITED,EC Granted,EC,
731,SIA/HR/INFRA2/403099/2022,SEIAA/HR/2022/268,Commercial Colony Project,KAJARIA CERAMICS LIMITED,EC Granted,EC,
732,SIA/HR/IND2/404530/2022,SEIAA/HR/2022/260,Establish of new 5000 TCD sugar mill plant,PANIPAT COOPERATIVE SUGAR MILLS LIMITED,Deferred by SEAC,EC,
740,SIA/HR/MIS/101009/2019,,Affordable Group Housing colony Project,M/S MAHIRA BUILDTECH PRIVATE LIMITED,Delisted,EC,
744,SIA/HR/MIS/57409/2018,SEIAA/HR/19/97,"Residential Plotted Colony Project in Sector- 92, 93 and 95 at village Wazirpur, Distt Gurgaon, Haryana by M/s Ramprastha Estates Pvt. Ltd.",RAMPRASTHA ESTATES PRIVATE LIMITED,Rejection Letter Granted,EC,
745,SIA/HR/MIN/407187/2022,SEIAA/HR/2022/269,River Bed Mining of Gravel and Sand: Shamtoo-2: Block/PKL B-12,GANESH ENTERPRISES,EC Granted,EC,
746,SIA/HR/INFRA2/428979/2023,,Proposed Group Housing Project Developed by REC LIMITED [FORMERLY RURAL ELECTRIFICATION CORPORATION LIMITED],REC LIMITED (FORMERLY RURAL ELECTRIFICATION CORPORATION LIMITED),Pending at PP due to eds,EC,
754,SIA/HR/MIS/21482/2008,SEIAA/HR/18/382 dated 23.01.2018,,HARYANA STATE INDUSTRIAL & INFRASTRUCTURE DEVELOPMENT CORPORATION,EC Granted - Processed offline,EC,
763,SIA/HR/IND2/176216/2020,SEIAA/HR/2020/324 hard copy to be submitted. Earli,"Proposed expansion in existing manufacturing facility of API, Biomolecules and Herbal Extracts at Plot-03, Sector-18, Phase-3, Industrial Estate Barhi, District- Sonipat, Tehsil- Gannaur, State– Haryana by M/s Cennet Biopharma Pvt. Ltd.",CENNET BIOPHARMA PVT LTD,EC Granted,EC,
781,SIA/HR/INFRA2/427569/2023,SEIAA/HR/2023/331,"Proposed Expansion of Group Housing Colony at Village Nangli Umarpur, Sector – 62, Gurugram Manesar Urban Complex, Haryana by M/s Emaar India Limited (Formerly Emaar MGF Land Limited)",EMAAR INDIA LIMITED,Agenda Uploaded by SEAC,EC,
785,SIA/HR/INFRA2/432606/2023,SEIAA/HR/2023/356,"Construction of War Memorial at Ambala Cantt in the Honour of Martyrs of the First War of India's Independence, 1857, Ambala Cantt in District Ambala ""AZADI KI PHELI LADAI KA SHAHEEDI SAMARAK""",PWD B AND R AMBALA,For further consideration(SEIAA),EC,
790,SIA/HR/NCP/72449/2018,file no. SEIAA/HR/18/ 384 dated 25.01.2018. please,Modification and Expansion of Commercial Colony at Sector 70 Gurugram Manesar Urban Complex Gurugram Haryana by Shine Buildcon Pvt Ltd,SHINE BUILDCON PVT. LTD.,EC Granted - Processed offline,EC,
791,SIA/HR/NCP/70903/2017,SEIAA/HR/17/368  dated 30.11.2017,Commercial colony M/s Ocimum Estates Pvt Ltd,MS OCIMUM ESTATES PVT. LTD.,EC Granted - Processed offline,EC,
793,SIA/HR/MIS/214414/2021,File No. SEIAA/HR/2021/426 has been assigned,Affordable Group Housing Colony Project,M/S MEGA INFRATECH PVT. LTD.,EC Granted,EC,
797,SIA/HR/MIS/66969/2019,SEIAA/HR/19/12,Expansion of Group housing colony at Village-Nangli Umarpur Sector-62 Gurugram by M/s Emaar MGF Land Ltd.,EMAAR MGF,Rejection Letter Granted,EC,
808,SIA/HR/NCP/72506/2018,"SEIAA/HR/18/ 387 dated 02.02.2018
Please submit t",Expansion of Affordable Group Housing Colony,PERFECT BUILDWELL PRIVATE LIMITED,EC Granted - Processed offline,EC,
820,SIA/HR/NCP/28797/2018,SEIAA/HR/19/35,"Environment Clearance for expansion of area of Group hOusing Colony (19.244 Acres) under mix land use of Sector-53, Gurugram, Haryana",VIPUL LIMITED,Rejection Letter Granted,EC,
833,SIA/HR/MIN/11097/2015,File no. SEIAA/HR/MIN/16/153 dated 21.04.2016.,IA/HR/MIN/29687/2015,APAR MINES MANAGEMENT SERVICES PRIVATE LIMITED,EC Granted,EC,
834,SIA/HR/NCP/28780/2017,,Commercial Colony Project,SUNVISION BUILDERS PVT LTD,Delisted,EC,
836,SIA/HR/MIN/11060/2015,File no. SEIAA/HR/MIN/16/149 dated 21.04.2016.,IA/HR/MIN/30901/2015,M/S. DEVELOPEMENT STRATEGIES INDIA PRIVATE LIMITED,EC Granted,EC,
839,SIA/HR/MIS/178569/2020,SEIAA/HR/2020/338 hard copy to be submitted,"Proposed Commercial Complex “Summit Plaza” (Retail, Cinema & Office) at Sector-54, DLF-5, Gurugram, Haryana by M/s DLF Limited  & Others",M/S DLF LIMITED  & OTHERS,EC Granted,EC,
852,SIA/HR/NCP/72639/2018,SEIAA/HR/18/ 388 dated 05.02.2018. Please submit t,"Expansion of IOCL Staff Colony at Sector-10A, Gurugram, Haryana",M/S INDIAN OIL CORPORATION LTD.,EC Granted - Processed offline,EC,
853,SIA/HR/MIN/11019/2015,File no. SEIAA/HR/MIN/16/146 dated-21.04.2016,IA/HR/MIN/29188/2015,M/S. DELHI ROYALTY COMPANY,EC Granted,EC,
861,SIA/HR/MIS/112772/2019,SEIAA/HR/VIO/19/21 hard copy has to be submitted.,"Hotel, Restaurant & Banquet Hall , Recreational Park and Health Club “Noor Mahal”",JEWELS CLASSIC HOTELS PRIVATE LIMITED  CROSSING NH 1 SECTOR 32 KARNAL 132001 HARYANA,EC Granted,EC,
868,SIA/HR/MIS/240332/2021,SEIAA/HR/2021/498,Revision and Expansion of Logistic Park Project,M/S TOPLINE LOGISTICS PARK PRIVATE LIMITED,EC Granted,EC,
870,SIA/HR/MIS/215365/2021,file No. SEIAA/HR/2021/423 has been assigned. Hard,Expansion of Inland Container Depot & Warehouse (Logistics) Project,M/S HIND TERMINALS PVT. LTD.,EC Granted,EC,
883,SIA/HR/INFRA2/409552/2022,SEIAA/HR/2022/278,Affordable Group Housing Colony Project (12.8847 Acres) by M/s Desi Construction Private Limited,DESI CONSTRUCTION PRIVATE LIMITED,EC Granted,EC,
