,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
852,SIA/HR/MIS/62375/2017,"Group Housing ""Lavanya Apartments"" at Village Nawada Fatehpur, Sector 81, Gurgaon, Haryana",INFRA-2,08 Feb 2017,08/02/2017,,,16/02/2017,,,20/03/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/62375/2017&type=EC&ID=34055
853,SIA/HR/MIN/28495/2017,"STONE ALONG WITH ASSOCIATED MINOR MINERAL MINE, PRODUCTION CAPACITY 75,00,000 MTPA, AT PLOT NO. 3, NEAR VILLAGE: BAKHRIJA, TEHSIL: NARNAUL, DISTRICT: MAHENDERGARH, HARYANA",Non-Coal Mining,01 Aug 2018,01/08/2018,,,06/08/2018,,,14/06/2019,25/02/2020,08/01/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/28495/2017&type=EC&ID=45156
854,SIA/HR/NCP/75055/2018, Expansion of Research and Development Centre ,INFRA-1,19 May 2018,19/05/2018,,,21/05/2018,,,22/05/2018,,20/08/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/75055/2018&type=EC&ID=44208
855,SIA/HR/INFRA2/439764/2023,"Proposed Affordable Group Housing Colony over an area measuring 4.25 Acres in the revenue estate of Village-Gopalpur,Sector-99A,Gurugram and Haryana by M/s Dishita Infra Pvt. Ltd. and Others",INFRA-2,14 Oct 2023,09/08/2023,25/08/2023,14/10/2023,27/10/2023,,,02/11/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/439764/2023&type=EC&ID=223773
856,SIA/HR/NCP/29193/2015,Commercial,INFRA-1,13 Jul 2015,13/07/2015,07/10/2015,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/29193/2015&type=EC&ID=189
857,SIA/HR/NCP/59009/2016,Affordable Housing by Deluris Buildtech India Pvt Ltd,INFRA-1,14 Sep 2016,14/09/2016,14/09/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/59009/2016&type=EC&ID=27608
858,SIA/HR/INFRA2/449943/2023,"Expansion of IT Park/Cyber Park project at Sector-66, Village- Maidawas, Gurugram by M/s Advance India Projects Limited ",INFRA-2,28 Nov 2023,28/11/2023,,,01/12/2023,,,04/12/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/449943/2023&type=EC&ID=228662
859,SIA/HR/MIS/10656/2008,EC for Development of Transport Hub at HSIIDC Manesar,INFRA-2,11 Mar 2016,11/03/2016,07/04/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/10656/2008&type=EC&ID=15260
860,SIA/HR/MIS/31384/2019,,INFRA-2,22 Oct 2018,22/10/2018,27/05/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/31384/2019&type=EC&ID=53036
861,SIA/HR/INFRA2/453795/2023,"Proposed Group Housing Colony “The Valley Orchard” under NILP policy in the revenue estate of Village: Bhagwanpur, Sector 2 & 3, Pinjore Kalka Urban Complex, Panchkula, Haryana being developed by M/s DLF Homes Panchkula Pvt. Ltd. and others.",INFRA-2,01 Dec 2023,01/12/2023,,,05/12/2023,,,05/12/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/453795/2023&type=EC&ID=228856
862,SIA/HR/NCP/68162/2017,"Affordable Residential Plotted Colony under Deen Dayal Awas Yojana(2016) measuring 15 acres at Village Alawalpur, Sector 19, Dharuhera, Dist Rewari, Haryana",INFRA-1,08 Sep 2017,08/09/2017,12/09/2017,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/68162/2017&type=EC&ID=38436
863,SIA/HR/NCP/74318/2018,AMRAVATI ENCLAVE,INFRA-1,12 Apr 2018,12/04/2018,,,30/04/2018,,,22/05/2018,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/74318/2018&type=EC&ID=43471
864,SIA/HR/INFRA2/432675/2023,"Expansion of IT Park/Unit (Under Violation) at Village Dundahera, Sector – 19, Gurugram, Haryana by M/s Pursarth Infrastructures Pvt. Ltd.",INFRA-2,09 Jun 2023,09/06/2023,,,10/06/2023,,,14/06/2023,,28/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/432675/2023&type=EC&ID=221116
865,SIA/HR/MIS/131760/2019,"Group Housing Project “Park View” (Expansion & Modernization) at Village-Wazirpur, Sector-92, Gurugram, Haryana by M/s Bestech India Pvt. Ltd.",INFRA-2,16 Dec 2019,16/12/2019,,,23/12/2019,,,08/01/2020,20/02/2020,26/05/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/131760/2019&type=EC&ID=79469
866,SIA/HR/MIS/124845/2019,"Proposed Commercial Colony, in the Revenue, Dhulnela, Sector-34, Sohna, Distt.- Gurugram",INFRA-2,31 Jan 2020,11/11/2019,19/11/2019,31/01/2020,05/02/2020,,,03/03/2020,19/05/2020,20/10/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/124845/2019&type=EC&ID=71798
867,SIA/HR/MIS/69732/2021,Residential Plotted Colony Project under DDJAY,INFRA-2,02 Dec 2021,02/12/2021,,,07/12/2021,,,10/12/2021,24/12/2021,07/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/69732/2021&type=EC&ID=194212
868,SIA/HR/MIN/23253/2017,SIA/HR/MIN/19925/2017,Non-Coal Mining,31 Mar 2018,31/03/2018,,,04/04/2018,,,24/04/2018,14/12/2021,18/12/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/23253/2017&type=EC&ID=43139
869,SIA/HR/MIN/12349/2015,"Mining of Stone Along with Associated Minor Minerals at Bakhrija Plot-2, Tehsil-Narnaul, Distt.-Mahendergarh, Haryana by M/s Tirupati Viniyoge Pvt. Ltd. The project activity falls in category ’B1’ as there are other mining leases exist within 500 m r",Non-Coal Mining,21 May 2016,21/05/2016,,,17/06/2016,,,12/07/2016,22/03/2018,29/07/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/12349/2015&type=EC&ID=20305
870,SIA/HR/INFRA2/415562/2023,Expansion cum modification of Residential Plotted Colony “Emerald Hills”,INFRA-2,16 Feb 2023,16/02/2023,,,22/02/2023,,,06/03/2023,,08/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/415562/2023&type=EC&ID=216588
871,SIA/HR/NCP/50711/2016,Expansion of Industrial Building project,INFRA-1,29 Feb 2016,29/02/2016,,,17/03/2016,,,28/05/2016,,04/08/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/50711/2016&type=EC&ID=14513
872,SIA/HR/NCP/60461/2016,Affordable Group Housing Project (sec-95A) by M/s Forever Buildtech (P) Ltd.,INFRA-1,09 Dec 2016,09/12/2016,07/12/2016,09/12/2016,23/12/2016,,,03/01/2017,,18/05/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/60461/2016&type=EC&ID=32733
873,SIA/HR/NCP/681/2014,Group housing colony,INFRA-1,31 Jul 2015,31/07/2015,06/11/2015,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/681/2014&type=EC&ID=246
874,SIA/HR/NCP/29181/2015,"Expansion of Commercial Colony at Village Nangli Umarpur, Dist. Gurgaon, Haryana",INFRA-1,13 Jul 2015,13/07/2015,07/10/2015,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/29181/2015&type=EC&ID=187
875,SIA/HR/MIS/125813/2019,"Proposed Affordable Group Housing Colony at Village-Badshahpur, Sector- 70, Gurugram, Haryana by M/s Pyramid Dream Homes LLP.",INFRA-2,20 Dec 2019,20/12/2019,24/12/2019,07/01/2020,07/01/2020,,,04/02/2020,02/07/2020,01/01/1900,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/125813/2019&type=EC&ID=72061
876,SIA/HR/MIS/218218/2021,"Affordable Residential Plotted Colony Project under DDJAY at Village-Nakhrola, Sector-81, Gurugram, Haryana",INFRA-2,03 Aug 2021,05/07/2021,30/07/2021,03/08/2021,03/08/2021,,,04/08/2021,07/09/2021,12/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/218218/2021&type=EC&ID=188972
877,SIA/HR/MIS/113128/2019,Affordable Group Housing Colony,INFRA-2,03 Aug 2019,03/08/2019,,,28/08/2019,,,06/09/2019,24/02/2020,24/12/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/113128/2019&type=EC&ID=59050
878,SIA/HR/NCP/66644/2017,HASTA INFRASTRUCTURE PRIVATE LIMITED,INFRA-2,29 Jul 2022,29/07/2022,,,01/08/2022,,,08/08/2022,,01/01/1900,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/66644/2017&type=EC&ID=208745
879,SIA/HR/MIS/74939/2018,"Modification & Expansion of Group Housing Scheme (19.244 acres) Under Mixed Landuse at Sector-53, Gurugram-Manesar Urban Complex, Dist. Gurugram, Haryana by Vipul Limited",INFRA-2,09 Apr 2022,09/04/2022,,,15/04/2022,,,23/06/2022,,16/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/74939/2018&type=EC&ID=201937
880,SIA/HR/MIS/169777/2020,Revision & Expansion of Group Housing Complex “Esfera”,INFRA-2,02 Nov 2020,26/08/2020,02/11/2020,02/11/2020,03/11/2020,,,17/11/2020,18/03/2021,09/04/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/169777/2020&type=EC&ID=125514
881,SIA/HR/MIS/31305/2019,,INFRA-2,21 Nov 2018,21/11/2018,27/05/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/31305/2019&type=EC&ID=52980
882,SIA/HR/MIS/226216/2021,"Affordable Group Housing Colony Project at Revenue estate of Village Dhanwapur, Sector-104, Gurugram, Haryana",INFRA-2,06 Dec 2021,24/08/2021,06/12/2021,06/12/2021,07/12/2021,,,10/12/2021,14/01/2022,27/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/226216/2021&type=EC&ID=190473
883,SIA/HR/INFRA2/447175/2023,"Proposed 143.225 Acres of “Industrial Township Project” in Revenue Estate of Village Daryapur, Tehsil: Badli, District Jhajjar (Haryana)",INFRA-2,06 Oct 2023,06/10/2023,,,27/10/2023,,,02/11/2023,,27/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/447175/2023&type=EC&ID=226426
884,SIA/HR/INFRA2/402541/2022,Residential Plotted Colony under Deen Dayal Jan Awas Yojana,INFRA-2,17 Oct 2022,17/10/2022,,,20/10/2022,,,04/11/2022,,05/12/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/402541/2022&type=EC&ID=211606
885,SIA/HR/INFRA2/452542/2023,"Proposed Group Housing Colony over an area measuring 6.95 Acres at revenue estate of Village- Maidawas, Sector- 63A, Gurugram, Haryana by M/s TARC LTD.",INFRA-2,18 Nov 2023,18/11/2023,,,23/11/2023,,,29/11/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/452542/2023&type=EC&ID=228304
886,SIA/HR/NCP/30286/2015,"Affordable Group Housing Colony
by M/s AAR Housing Pvt. Ltd.
Village-Alipur, Sector- 31 Part (HD) of Sohna, Gurgaon, Haryana",INFRA-1,22 Aug 2015,22/08/2015,07/10/2015,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/30286/2015&type=EC&ID=497
887,SIA/HR/MIN/422237/2023,Kharkhari Sohan Stone Mining (Total area is 5.32 Ha. and Mineable area is 4.62 Ha)”.,Non-Coal Mining,17 Mar 2023,17/03/2023,,,21/03/2023,,,21/03/2023,,30/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/422237/2023&type=EC&ID=217733
888,SIA/HR/MIS/201941/2021,Revision and Expansion of Affordable Group Housing Project at Village Dhorka Sector 95 Gurugram Haryana,INFRA-2,08 Mar 2021,05/03/2021,08/03/2021,08/03/2021,09/03/2021,,,08/04/2021,04/05/2021,13/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/201941/2021&type=EC&ID=172227
889,SIA/HR/MIN/31414/1995,"Capacity Expansion for Mining of Marble  from 7319 MTPA to 1,00,000 MTPA [60,000 MTPA (Interburden/Weathered Rock/Marble lumps/marble khanda) & 40,000 MTPA (Marble blocks)] at Village - Bayal, Distric",Non-Coal Mining,15 Feb 2019,15/02/2019,,,27/02/2019,,,19/04/2019,14/12/2021,08/07/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/31414/1995&type=EC&ID=53054
890,SIA/HR/IND2/39831/2018,"Establishment of proposed 100 KLPD Molasses based Distillery along with Co gen Power – 5.63 MW, village/town: Yamunanagar, Tehsil: Jagadhri,  District: Yamunanagar, Haryana of M/s Saraswati Sugar Mill",Industrial Projects - 2,23 Jul 2019,23/07/2019,,,24/07/2019,,,29/07/2019,,20/12/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/IND2/39831/2018&type=EC&ID=58682
891,SIA/HR/MIS/290750/2022,VSR MALL RETAIL CUM  OFFICE COMPLEX,INFRA-2,29 Aug 2022,29/08/2022,,,14/09/2022,,,15/09/2022,,18/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/290750/2022&type=EC&ID=210640
892,SIA/HR/MIS/58805/2016,CBWTF KARNAL,INFRA-2,03 Sep 2016,03/09/2016,,,21/11/2016,,,09/12/2016,,13/12/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/58805/2016&type=EC&ID=27427
893,SIA/HR/MIN/428153/2023,"Environment Clearance for expansion of Mining of Sand (Minor Mineral) from the Riverbed of Yamuna River in MT Karhera Block (YNR B-13) with 28,50,000 MT/ year production (Production increased from 21.0 Lacs to 28.5 Lacs TPA) over an area of 67.79 ha located at Village MT Karhera, Tehsil Radaur & District Yamuna Nagar and State Haryana",Non-Coal Mining,05 May 2023,05/05/2023,,,05/05/2023,,,05/05/2023,,09/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/428153/2023&type=EC&ID=219344
894,SIA/HR/NCP/72488/2018,Modification and Expansion of Commercial Colony at Sector 53 Gurugram Haryana by Monika Infrastructure Pvt Ltd,INFRA-1,25 Jan 2018,25/01/2018,,,02/02/2018,,,21/02/2018,,20/08/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/72488/2018&type=EC&ID=42148
895,SIA/HR/MIS/31328/2019,"Proposed Mixed landuse Project under TOD Policy (70% Residential + 30% Commercial) on land measuring 166.69 acres in Revenue Estate of village-Chauma, Sector-111, Gurugram, Haryana",INFRA-2,17 Jan 2019,17/01/2019,,,22/02/2019,,,14/03/2019,14/01/2022,11/05/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/31328/2019&type=EC&ID=53003
896,SIA/HR/MIN/11778/2015,"Mining of “Boulder, Gravel and Sand” (Minor Mineral) at Pipli Majra Block/ YNR B-29, 30 and 31, by Sh. Paramjeet Singh S/o Hardeep Singh",Non-Coal Mining,16 May 2016,16/05/2016,,,17/05/2016,,,28/05/2016,29/08/2017,13/10/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/11778/2015&type=EC&ID=20133
897,SIA/HR/MIS/31300/2019,,INFRA-2,25 Sep 2018,25/09/2018,,,20/02/2019,,,26/02/2019,,19/09/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/31300/2019&type=EC&ID=52975
898,SIA/HR/NCP/68482/2017,Commercial project 'Avenue 37',INFRA-1,26 Sep 2017,26/09/2017,22/09/2017,26/09/2017,26/09/2017,,,29/09/2017,,04/04/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/68482/2017&type=EC&ID=38467
899,SIA/HR/MIS/157005/2020,"Affordable Group Housing Colony Project located at Revenue Estate of Village- Gadoli Kalan, Sector- 37D, Gurugram Manesar Urban Complex, Haryana  by M/s Sternal Buildcon Private Limited",INFRA-2,18 Jun 2020,10/06/2020,17/06/2020,18/06/2020,24/06/2020,,,03/07/2020,27/11/2020,05/02/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/157005/2020&type=EC&ID=111797
900,SIA/HR/MIN/68081/2021,"Mining of sand minor mineral from the riverbed of Yamuna river with 24,00,000 TPA production capacity over an area of 66.32 Hectare located at Village- Makhanpur, Tehsil & District- Faridabad, and State- Haryana proposed by M/s Dev & Div Solutions Pvt. ltd",Non-Coal Mining,03 Jun 2022,03/06/2022,,,10/06/2022,,,16/06/2022,,09/04/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/68081/2021&type=EC&ID=204113
901,SIA/HR/MIN/58201/2019,"Proposed Boulder, Gravel and Sand Mining",Non-Coal Mining,09 Nov 2020,09/11/2020,,,11/11/2020,,,17/11/2020,08/12/2020,24/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/58201/2019&type=EC&ID=142689
902,SIA/HR/MIS/281054/2022,Revision and Expansion of Residential Plotted Colony,INFRA-2,04 Jul 2022,04/07/2022,,,06/07/2022,,,15/07/2022,,09/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/281054/2022&type=EC&ID=208288
903,SIA/HR/IND2/32535/2017,"Capacity Expansion of M/s Piccadily Agro Industries Ltd.- Sugar Mill from 5,000 TCD to 10,000 TCD at Village: Bhadson, Umri-Indri Road, Tehsil: Indri, District: Karnal, Haryana",Industrial Projects - 2,09 Mar 2019,09/03/2019,,,12/03/2019,,,16/07/2019,24/02/2020,24/12/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/IND2/32535/2017&type=EC&ID=53696
904,SIA/HR/MIS/98417/2019,,INFRA-2,26 Apr 2019,26/04/2019,01/04/2019,28/03/2019,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/98417/2019&type=EC&ID=53662
905,SIA/HR/MIS/98202/2019,Affordable  Group Housing Colony Project,INFRA-2,05 Mar 2019,05/03/2019,,,06/03/2019,08/04/2019,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/98202/2019&type=EC&ID=53605
906,SIA/HR/MIS/98907/2019,"Proposed Commercial Complex at Village Badshahpur, Sector- 70, Gurugram, Haryana by M/s Elan Ltd",INFRA-2,05 Apr 2019,05/04/2019,,05/04/2019,14/03/2019,05/04/2019,,18/04/2019,,22/08/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/98907/2019&type=EC&ID=53830
907,SIA/HR/MIS/99263/2019,Affordable Group Housing Colony,INFRA-2,14 Mar 2019,14/03/2019,,,26/03/2019,08/04/2019,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/99263/2019&type=EC&ID=53919
908,SIA/HR/MIS/97464/2019,“Modern Bus Terminal” by M/s. Pacific Retail Centers (I) Pvt. Ltd.,INFRA-2,30 Apr 2019,30/04/2019,01/04/2019,04/04/2019,09/04/2019,23/04/2019,,20/05/2019,14/12/2021,06/09/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/97464/2019&type=EC&ID=53430
909,SIA/HR/MIS/208109/2021,"Warehouse and Industrial Shed Project on a land measuring 2,19,461.28 m2 (21.95 Ha) at Village-Durina, Tehsil & District-Jhajjar, Haryana by M/s Aaravalli Logistics Park Pvt. Ltd.",INFRA-2,06 Apr 2021,06/04/2021,,,07/04/2021,,,08/04/2021,04/05/2021,22/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/208109/2021&type=EC&ID=176929
910,SIA/HR/MIS/213348/2021,Warehouse (Non-Agro Produce) Logistic Project  (13.84 Acres),INFRA-2,09 Jun 2021,28/05/2021,03/06/2021,09/06/2021,15/06/2021,,,18/06/2021,,12/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/213348/2021&type=EC&ID=187978
911,SIA/HR/MIS/119222/2019,"Affordable Group Housing Colony Project (4.73125 acres) at Village - Hayatpur, Sector-89, Gurugrarn, Haryana",INFRA-2,24 Sep 2019,24/09/2019,,,25/09/2019,,,01/10/2019,24/02/2020,13/02/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/119222/2019&type=EC&ID=64999
912,SIA/HR/MIS/116653/2019,Affordable  Group Housing Colony,INFRA-2,03 Sep 2019,03/09/2019,,,03/09/2019,,,06/09/2019,24/02/2020,24/12/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/116653/2019&type=EC&ID=63093
913,SIA/HR/MIS/226684/2021,"Proposed ""Affordable Group Housing Colony"" at village-Badha, Sector-86, Gurugram, Haryana by M/s GLS Infraprojects Pvt. Ltd and others.",INFRA-2,29 Oct 2021,28/08/2021,27/10/2021,29/10/2021,08/11/2021,,,16/11/2021,01/12/2021,29/12/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/226684/2021&type=EC&ID=190561
914,SIA/HR/MIS/163736/2020,"Affordable Group Housing Colony ""Green Avenue""",INFRA-2,25 Sep 2020,16/07/2020,25/09/2020,25/09/2020,28/09/2020,,,16/10/2020,13/11/2020,23/02/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/163736/2020&type=EC&ID=116179
915,SIA/HR/MIS/101097/2019,Affordable Group Housing Colony,INFRA-2,07 Jun 2019,07/06/2019,,,09/04/2019,19/04/2019,07/06/2019,14/06/2019,24/02/2020,30/08/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/101097/2019&type=EC&ID=54479
916,SIA/HR/MIS/150300/2020,"EXPANSION OF WAREHOUSE PROJECT ""R. J. LOGISTICS PARK""",INFRA-2,20 May 2020,23/03/2020,20/05/2020,20/05/2020,22/05/2020,,,02/06/2020,09/07/2020,27/08/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/150300/2020&type=EC&ID=99928
917,SIA/HR/MIS/59736/2020,"Proposed Plotted Colony On 22.62 Acres Land Under Ddjay Scheme At Village Behrampur And Ullawas, Sector-61, Gurugram",INFRA-2,08 Jan 2021,08/01/2021,,,11/01/2021,,,14/01/2021,10/02/2021,11/05/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/59736/2020&type=EC&ID=158917
918,SIA/HR/MIS/171890/2020,Revision and Expansion of Warehouse/Industrial Storage/Logistics/Assembling Park,INFRA-2,10 Feb 2021,07/09/2020,,,09/09/2020,10/02/2021,10/02/2021,18/02/2021,18/03/2021,13/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/171890/2020&type=EC&ID=129034
919,SIA/HR/MIS/192804/2021,Affordable Group Housing Colony “ROF ATULYAS”,INFRA-2,09 Mar 2021,13/01/2021,18/01/2021,09/03/2021,10/03/2021,,,16/03/2021,30/04/2021,13/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/192804/2021&type=EC&ID=160014
920,SIA/HR/MIS/237772/2021,"Proposed Commercial Plotted Colony (SCO) “Bestech Central Boulevard” Village-Hayatpur, Sec-88, Gurugram, Haryana by M/s Bestech India Pvt. Ltd",INFRA-2,24 Nov 2021,10/11/2021,23/11/2021,24/11/2021,25/11/2021,,,06/12/2021,24/12/2021,31/12/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/237772/2021&type=EC&ID=193083
921,SIA/HR/MIS/68105/2021,"ENVIRONMENT CLEARANCE FOR PROPOSED GROUP HOUSING PROJECT (25.087 ACRES), VILLAGE MAIDAWAS, SECTOR-63, GURUGRAM, HARYANA",INFRA-2,23 Mar 2022,23/03/2022,,,30/03/2022,,,15/04/2022,,11/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/68105/2021&type=EC&ID=200850
922,SIA/HR/MIS/210791/2021,"Proposed 341 Bedded Government Hospital, Bhiwani, Haryana",INFRA-2,16 Feb 2022,30/04/2021,07/03/2022,16/02/2022,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/210791/2021&type=EC&ID=183468
923,SIA/HR/MIS/201346/2021,"Proposed Commercial Colony on 3.88125 Acres in Sector 59 and 60, Village Ullawas, Gurgaon Manesar Urban Complex, Haryana",INFRA-2,12 Apr 2021,03/03/2021,12/04/2021,12/04/2021,12/04/2021,,,12/04/2021,05/05/2021,22/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/201346/2021&type=EC&ID=170127
924,SIA/HR/MIS/112758/2019,Expansion of Non Agro Warehouse,INFRA-2,30 Jul 2019,30/07/2019,30/07/2019,30/07/2019,30/07/2019,,,30/07/2019,24/02/2020,01/01/1900,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/112758/2019&type=EC&ID=58890
925,SIA/HR/MIS/97691/2019,Affordable Group Housing Colony,INFRA-2,14 May 2019,14/05/2019,,,29/03/2019,15/04/2019,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/97691/2019&type=EC&ID=53475
926,SIA/HR/MIS/31304/2019,IT OFFICE COMPLEX,INFRA-2,02 Nov 2018,02/11/2018,21/02/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/31304/2019&type=EC&ID=52979
927,SIA/HR/MIS/31385/2019,,INFRA-2,24 Oct 2018,24/10/2018,27/05/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/31385/2019&type=EC&ID=53037
928,SIA/HR/MIS/181237/2020,"Expansion of Affordable Group Housing Colony Project  at Village- Behrampur, Sector-63A, Gurugram, Haryana",INFRA-2,30 Oct 2020,30/10/2020,,,30/10/2020,,,02/11/2020,06/01/2021,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/181237/2020&type=EC&ID=142309
929,SIA/HR/NCP/36327/2015,"""Group Housing"" at surajkund, Faridabad",INFRA-1,10 Mar 2016,10/03/2016,06/01/2016,10/03/2016,17/03/2016,,,28/05/2016,23/08/2017,09/08/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/36327/2015&type=EC&ID=5498
930,SIA/HR/MIS/31334/2019,,INFRA-2,24 Oct 2018,24/10/2018,27/05/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/31334/2019&type=EC&ID=53007
931,SIA/HR/MIS/186557/2020,"Proposed Affordable Group Housing Colony at Village-Palra, Sector- 70, Gurugram, Haryana by M/s Pyramid Dream Homes LLP.",INFRA-2,07 Jan 2021,04/12/2020,,,08/12/2020,07/01/2021,07/01/2021,14/01/2021,10/02/2021,30/08/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/186557/2020&type=EC&ID=146644
