,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
3842,SIA/KA/MIS/159897/2020,Brigade Residential Development,INFRA-2,24 Jun 2020,24/06/2020,,,17/12/2020,,,,,04/09/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/159897/2020&type=EC&ID=114224
3843,SIA/KA/MIN/408478/2022,Gonnagara Sand Block (Block No.-1) Lease Area of 8.90 Ha (22.00 Acres),Non-Coal Mining,05 Apr 2023,10/01/2023,,,24/01/2023,07/03/2023,05/04/2023,11/04/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/408478/2022&type=EC&ID=215170
3844,SIA/KA/MIN/433788/2023,JEENAHALLI BUILDING STONE QUARRY,Non-Coal Mining,14 Jul 2023,03/07/2023,14/07/2023,14/07/2023,17/07/2023,,,08/08/2023,,17/10/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/433788/2023&type=EC&ID=222228
3845,SIA/KA/INFRA2/427935/2023,Development of “Residential Apartment with Club House” Project,INFRA-2,03 May 2023,03/05/2023,,,15/05/2023,,,23/05/2023,,22/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/INFRA2/427935/2023&type=EC&ID=219256
3846,SIA/KA/MIN/405162/2022,“Building Stone Quarry” of Sri Praveen Hegde,Non-Coal Mining,15 Dec 2022,03/11/2022,,,04/11/2022,14/11/2022,15/12/2022,17/12/2022,,20/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/405162/2022&type=EC&ID=212167
3847,SIA/KA/MIN/402538/2022,“Building Stone Quarry” of Sri. Madashetty S/o Siddashetty,Non-Coal Mining,03 Nov 2022,03/11/2022,,,07/11/2022,,,14/11/2022,,15/12/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/402538/2022&type=EC&ID=212179
3848,SIA/KA/MIN/423661/2023,SIDDAPUR BUILDING STONE QUARRY,Non-Coal Mining,07 May 2023,05/04/2023,,,21/04/2023,06/05/2023,07/05/2023,08/05/2023,,28/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/423661/2023&type=EC&ID=218431
3849,SIA/KA/MIN/424989/2023,Ordinary Sand Quarry of Sri Bhimangouda B Patil,Non-Coal Mining,05 Apr 2023,05/04/2023,,,21/04/2023,,,06/05/2023,,22/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/424989/2023&type=EC&ID=218443
3850,SIA/KA/MIN/447054/2023,Building Stone Quarry by Sri. M. Maresh,Non-Coal Mining,13 Nov 2023,12/10/2023,,,17/10/2023,10/11/2023,13/11/2023,14/11/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/447054/2023&type=EC&ID=226668
3851,SIA/KA/MIN/448975/2023,"Black Granite Quarry ""Sri. T. N. Devaraj""",Non-Coal Mining,15 Nov 2023,16/10/2023,,,17/10/2023,10/11/2023,15/11/2023,16/11/2023,,03/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/448975/2023&type=EC&ID=226903
3852,SIA/KA/INFRA2/449665/2023,Modification and Expansion of Residential Apartment project ,INFRA-2,08 Nov 2023,20/10/2023,,,01/11/2023,07/11/2023,08/11/2023,09/11/2023,,01/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/INFRA2/449665/2023&type=EC&ID=227101
3853,SIA/KA/INFRA2/449796/2023,"Modified Residential Apartment project by Sri Madhav R. Badsheshi,",INFRA-2,21 Oct 2023,21/10/2023,,,06/11/2023,,,09/11/2023,,30/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/INFRA2/449796/2023&type=EC&ID=227170
3854,SIA/KA/MIS/35922/2019,Prestige Finsbury Park Regent,INFRA-2,08 May 2019,08/05/2019,,,09/05/2019,,,19/05/2019,26/07/2019,01/01/1900,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/35922/2019&type=EC&ID=55494
3855,SIA/KA/MIS/148608/2020,Proposed Residential Apartment project by “M/s Pushkalam Developers”,INFRA-2,12 Mar 2020,12/03/2020,,,17/04/2020,,,,,12/08/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/148608/2020&type=EC&ID=98534
3856,SIA/KA/MIN/148635/2020,ALUR BUILDING STONE (M SAND) QUARRY,Non-Coal Mining,21 Mar 2020,21/03/2020,,,25/06/2020,,,25/06/2020,29/07/2020,24/08/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/148635/2020&type=EC&ID=98543
3857,SIA/KA/MIN/61431/2016,BUILDING STONE QUARRY,Non-Coal Mining,30 Dec 2016,30/12/2016,30/12/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/61431/2016&type=EC&ID=33409
3858,SIA/KA/NCP/63092/2017,Residential Apartment Project with Clubhouse,INFRA-1,10 Mar 2017,10/03/2017,,,13/03/2017,,,17/03/2017,18/04/2017,28/04/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/63092/2017&type=EC&ID=34516
3859,SIA/KA/MIN/33778/2015,"“Building Stone Quarry” over an extent of 1-20 Acres at Sy No. 166/3, Arakeri Village, Bijapur Taluk, Bijapur  District, Karnataka.",Non-Coal Mining,04 Dec 2015,04/12/2015,,,05/12/2015,,,08/12/2015,03/02/2016,17/02/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/33778/2015&type=EC&ID=3121
3860,SIA/KA/NCP/59962/2016,H M North City,INFRA-1,26 Oct 2016,26/10/2016,26/10/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/59962/2016&type=EC&ID=32393
3861,SIA/KA/NCP/60001/2016,Proposed Residential Development,INFRA-1,26 Oct 2016,26/10/2016,,,28/10/2016,,,28/10/2016,31/03/2017,18/04/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/60001/2016&type=EC&ID=32421
3862,SIA/KA/IND2/175599/2020,RCHEM ORGANICS (BANGALORE) PRIVATE LIMITED,Industrial Projects - 2,26 Sep 2020,26/09/2020,,,07/12/2020,,,09/12/2020,,02/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/IND2/175599/2020&type=EC&ID=134040
3863,SIA/KA/MIN/209336/2021,Building Stone Quarry,Non-Coal Mining,25 Aug 2021,15/04/2021,15/06/2021,25/08/2021,28/08/2021,,,13/09/2021,17/11/2021,31/12/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/209336/2021&type=EC&ID=179171
3864,SIA/KA/MIS/234667/2021,"Proposed Residential Apartment ""Aryan Landmarks""",INFRA-2,17 Dec 2021,18/10/2021,,,29/10/2021,16/12/2021,17/12/2021,18/12/2021,04/02/2022,23/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/234667/2021&type=EC&ID=192374
3865,SIA/KA/MIN/237805/2021,“Asundi Sand Mining Block” Block No. – Bly- Osb-15 of Sri. T. V. Prasad,Non-Coal Mining,03 Feb 2022,09/11/2021,,,16/11/2021,23/11/2021,03/02/2022,07/02/2022,,09/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/237805/2021&type=EC&ID=193092
3866,SIA/KA/MIN/253846/2022,Building Stone Quarry,Non-Coal Mining,26 May 2022,28/01/2022,,,02/02/2022,12/05/2022,26/05/2022,30/05/2022,,29/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/253846/2022&type=EC&ID=198511
3867,SIA/KA/MIN/256019/2022,“Building Stone Quarry” of  M/s. Karunamaya Construction Co.,Non-Coal Mining,02 Mar 2022,11/02/2022,,,15/02/2022,28/02/2022,02/03/2022,02/03/2022,05/04/2022,25/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/256019/2022&type=EC&ID=199029
3868,SIA/KA/IND3/247482/2021,M/s Ven Life Sciences Pvt ltd,Industrial Projects - 3,20 Jan 2022,25/12/2021,,,28/12/2021,12/01/2022,20/01/2022,08/02/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/IND3/247482/2021&type=EC&ID=195671
3869,SIA/KA/MIN/194325/2021,Building Stone Quarry,Non-Coal Mining,22 Jan 2021,22/01/2021,,,27/01/2021,,,11/08/2021,,01/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/194325/2021&type=EC&ID=160360
3870,SIA/KA/MIN/160243/2020,Building Stone Quarry,Non-Coal Mining,25 Jun 2020,25/06/2020,,,26/06/2020,,,09/12/2020,29/12/2020,20/02/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/160243/2020&type=EC&ID=114312
3871,SIA/KA/MIN/35555/2015,Building Stone Quarry,Non-Coal Mining,22 Dec 2015,22/12/2015,,,23/12/2015,,,01/01/2016,11/03/2016,28/03/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/35555/2015&type=EC&ID=4744
3872,SIA/KA/MIN/1693/2015,“Building Stone Quarry” of Smt. Padmini Muthanna,Non-Coal Mining,01 Sep 2015,01/09/2015,,,02/09/2015,,,09/09/2015,30/10/2015,27/11/2015,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/1693/2015&type=EC&ID=25153
3873,SIA/KA/IND/50497/2020,"Establishment of Iron Ore Washing, Crushing & Screening with DRI & Power plant in Ranajitpura village, Sandur Taluk, Bellary Dist.,Karnataka by M/s Ranajithpura Infrastucture Pvt. Ltd.(RIPL)",Industrial Projects - 1,06 Dec 2021,24/11/2021,,,29/11/2021,30/11/2021,06/12/2021,15/12/2021,04/02/2022,09/02/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/IND/50497/2020&type=EC&ID=193691
3874,SIA/KA/MIS/236508/2021,Residential Apartment,INFRA-2,23 Nov 2021,10/11/2021,,,19/11/2021,20/11/2021,23/11/2021,02/12/2021,31/12/2021,20/01/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/236508/2021&type=EC&ID=192759
3875,SIA/KA/MIN/191357/2021,Building Stone Quarry,Non-Coal Mining,08 Jan 2021,05/01/2021,08/01/2021,08/01/2021,18/01/2021,,,11/08/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/191357/2021&type=EC&ID=156789
3876,SIA/KA/MIN/1158/2015,Harapanahalli Building Stone Quarry,Non-Coal Mining,20 Aug 2015,20/08/2015,,,20/08/2015,,,02/09/2015,16/10/2015,12/01/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/1158/2015&type=EC&ID=25061
3877,SIA/KA/NCP/1661/2015,“ PRESTIGE FAIR FIELD ”,INFRA-1,01 Sep 2015,01/09/2015,,,04/09/2015,,,09/09/2015,30/10/2015,02/03/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/1661/2015&type=EC&ID=25183
3878,SIA/KA/MIN/269335/2022,“Building Stone Quarry” of M/s. N K Stone Crusher,Non-Coal Mining,08 Jul 2022,23/04/2022,,,27/04/2022,20/05/2022,08/07/2022,11/07/2022,,24/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/269335/2022&type=EC&ID=202494
3879,SIA/KA/MIN/412743/2022,"Environmental Clearance for Building Stone Quarry in QL. NO. 785 w.e.f. date: 23-04-2011 in 0-20 Acres of Govt. Land bearing Sy. No. 06 (P) of Devarayapattana village in Tumkur Taluk & District, Karnataka.",Non-Coal Mining,27 Mar 2023,31/12/2022,02/01/2023,27/03/2023,12/04/2023,,,29/04/2023,,27/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/412743/2022&type=EC&ID=214746
3880,SIA/KA/MIN/415765/2023,“Building Stone Quarry” of Sri. G. Venkateshwaralu,Non-Coal Mining,10 Mar 2023,25/01/2023,01/02/2023,02/02/2023,23/02/2023,02/03/2023,10/03/2023,22/03/2023,,16/05/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/415765/2023&type=EC&ID=215706
3881,SIA/KA/MIN/412995/2023,Pink Granite Quarry of Sri. Shrenik Kumar,Non-Coal Mining,03 Jan 2023,03/01/2023,,,06/01/2023,,,10/01/2023,,04/03/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/412995/2023&type=EC&ID=214787
3882,SIA/KA/NCP/89018/2018,Afetr The Rain,INFRA-1,19 Dec 2018,19/12/2018,,,26/12/2018,,,04/01/2019,13/02/2019,30/01/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/89018/2018&type=EC&ID=51176
3883,SIA/KA/MIS/104480/2019,Brigade Commercial Development-Expansion,INFRA-2,06 May 2019,06/05/2019,08/05/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/104480/2019&type=EC&ID=55407
3884,SIA/KA/MIN/202423/2021,“Building Stone Quarry” of  Sri. M. I. Yengi,Non-Coal Mining,08 Mar 2021,08/03/2021,,,18/03/2021,,,30/07/2021,13/11/2021,08/02/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/202423/2021&type=EC&ID=172352
3885,SIA/KA/MIS/199124/2021,Development of residential Apartment by M/s. Anand Group,INFRA-2,22 Feb 2021,22/02/2021,,,23/02/2021,,,30/07/2021,13/11/2021,02/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/199124/2021&type=EC&ID=164555
3886,SIA/KA/INFRA2/434092/2023,Proposed Mixed Development with Civic Amenities - “ARATT ONE WORLD”,INFRA-2,11 Jul 2023,21/06/2023,,,01/07/2023,11/07/2023,11/07/2023,11/07/2023,,24/08/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/INFRA2/434092/2023&type=EC&ID=221703
3887,SIA/KA/INFRA2/435738/2023,Residential Apartment with Club House Project.,INFRA-2,06 Jul 2023,06/07/2023,,,11/07/2023,,,21/07/2023,,25/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/INFRA2/435738/2023&type=EC&ID=222350
3888,SIA/KA/INFRA2/450140/2023,Development of  Hospital,INFRA-2,07 Nov 2023,25/10/2023,30/10/2023,07/11/2023,12/11/2023,12/11/2023,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/INFRA2/450140/2023&type=EC&ID=227265
3889,SIA/KA/MIN/208500/2021,“Shahabad Stone Quarry” of   Sri. Venkatreddy,Non-Coal Mining,08 Apr 2021,08/04/2021,,,17/04/2021,,,30/07/2021,03/08/2021,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/208500/2021&type=EC&ID=178012
3890,SIA/KA/IND2/18980/2016,MS CHANDRA LIFE SCIENCES PVT LTD,Industrial Projects - 2,28 Mar 2017,28/03/2017,,,31/03/2017,,,01/04/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/IND2/18980/2016&type=EC&ID=34712
3891,SIA/KA/MIN/72593/2018,"“Sand Quarry” at Hoovinahole Block 1 in Suvarnamukhi River bed over an extent of 15.00 Acre (6.07 Ha), Hiriyur Taluk, Chitradurga District, Karnataka of Project Manager, Nirmithi Kendra Medehalli, Chitradurga
",Non-Coal Mining,29 Jan 2018,29/01/2018,,,30/01/2018,,,06/02/2018,05/03/2018,12/03/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/72593/2018&type=EC&ID=42217
3892,SIA/KA/IND2/193821/2021,Manufacturing of Bulk Drugs & Intermediates by M/s. Pharma Noble Chem Ltd,Industrial Projects - 2,19 Jan 2021,19/01/2021,,,20/01/2021,,,22/01/2021,14/11/2021,21/05/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/IND2/193821/2021&type=EC&ID=160246
3893,SIA/KA/MIN/229786/2021,Building Stone Quarry,Non-Coal Mining,17 Sep 2021,17/09/2021,,,20/09/2021,,,04/10/2021,06/12/2021,02/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/229786/2021&type=EC&ID=191252
3894,SIA/KA/MIS/266116/2022,Vinayak Mall,INFRA-2,07 May 2022,05/04/2022,08/04/2022,07/05/2022,11/05/2022,,,15/05/2022,,13/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/266116/2022&type=EC&ID=201737
3895,SIA/KA/MIS/266186/2022,Development of Residential villas with Civic amenities,INFRA-2,15 Apr 2022,09/04/2022,,,14/04/2022,15/04/2022,15/04/2022,02/05/2022,,16/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/266186/2022&type=EC&ID=201754
3896,SIA/KA/MIN/412881/2023,"Environmental Clearance for Building Stone Quarry in 2-00 Acres of Patta Land bearing Sy. No. 508/2 & 508/3 of Harve village in Chamarajanagara Taluk & District, Karnataka.",Non-Coal Mining,02 Jan 2023,02/01/2023,,,09/01/2023,,,18/01/2023,,23/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/412881/2023&type=EC&ID=214764
3897,SIA/KA/MIN/404360/2022,Grey Granite Quarry of Mangalesh,Non-Coal Mining,14 Dec 2022,11/11/2022,24/11/2022,24/11/2022,25/11/2022,12/12/2022,14/12/2022,16/12/2022,,13/03/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/404360/2022&type=EC&ID=212515
3898,SIA/KA/MIN/413732/2023,“Building Stone Quarry” of M/s. Sapthagiri M-Sand & Stone Crusher,Non-Coal Mining,25 Aug 2023,09/01/2023,16/01/2023,25/08/2023,30/08/2023,,,25/09/2023,,28/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/413732/2023&type=EC&ID=215065
3899,SIA/KA/MIS/206278/2021,M/s. Total Environment Building Systems Private Limited,INFRA-2,26 Mar 2021,26/03/2021,,,06/04/2021,,,11/08/2021,30/08/2021,28/09/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/206278/2021&type=EC&ID=175370
3900,SIA/KA/MIN/241260/2021,Warkanalli Building stone quarry,Non-Coal Mining,06 Dec 2021,28/11/2021,,,30/11/2021,02/12/2021,06/12/2021,15/12/2021,04/02/2022,15/02/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/241260/2021&type=EC&ID=193936
3901,SIA/KA/MIN/264285/2022,Shahabad Stone (Cherty Limestone Quarry),Non-Coal Mining,30 Jun 2022,28/03/2022,31/03/2022,13/04/2022,14/04/2022,30/05/2022,30/06/2022,06/07/2022,,20/10/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/264285/2022&type=EC&ID=201193
3902,SIA/KA/INFRA2/412770/2023,Proposed Residential and Commercial Building Project – “Arattukulam”,INFRA-2,18 Jan 2023,01/01/2023,,,09/01/2023,18/01/2023,18/01/2023,19/01/2023,,08/03/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/INFRA2/412770/2023&type=EC&ID=214755
3903,SIA/KA/INFRA2/434114/2023,Development of Residential Apartment with Club House ,INFRA-2,10 Jul 2023,27/06/2023,,,03/07/2023,10/07/2023,10/07/2023,11/07/2023,,30/08/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/INFRA2/434114/2023&type=EC&ID=221980
3904,SIA/KA/MIN/449574/2023,“Ordinary Sand Mining “of M/s Aadhya Ventures,Non-Coal Mining,19 Oct 2023,19/10/2023,,,01/11/2023,,,09/11/2023,,30/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/449574/2023&type=EC&ID=227064
3905,SIA/KA/MIN/1176/2015,"“Building Stone Quarry” of  M.H.Keshavamurthy, S/o.Hanumegowda  at   Sy No: 43(P),  Somashettyhalli Village, Arisekere Taluk, Hassan District, Karnataka.",Non-Coal Mining,17 Aug 2015,17/08/2015,,,18/08/2015,,,02/09/2015,16/10/2015,16/11/2015,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/1176/2015&type=EC&ID=24977
3906,SIA/KA/MIN/3968/2015,"“Pink Granite Quarry” of  Sharan Kumar Sy No: 48/8,  Hoolgeri Village, Kushtagi Taluk, Koppal District, Karnataka",Non-Coal Mining,06 Nov 2015,06/11/2015,,,06/11/2015,,,13/11/2015,14/12/2015,29/12/2015,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/3968/2015&type=EC&ID=24619
3907,SIA/KA/MIN/439117/2023,"Multicolour Granite Quarry 2-20 Acres ""Sri. K. N. Balakrishna""",Non-Coal Mining,03 Aug 2023,03/08/2023,,,10/08/2023,,,30/08/2023,,10/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/439117/2023&type=EC&ID=223541
3908,SIA/KA/INFRA2/441470/2023,Residential Apartment including Club House project ,INFRA-2,24 Aug 2023,24/08/2023,,,30/08/2023,,,25/09/2023,,28/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/INFRA2/441470/2023&type=EC&ID=224389
3909,SIA/KA/MIN/264979/2022,Black Granite Quarry,Non-Coal Mining,02 May 2022,30/03/2022,,,31/03/2022,01/05/2022,02/05/2022,15/05/2022,,16/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/264979/2022&type=EC&ID=201379
3910,SIA/KA/MIN/405446/2022,"Environmental Clearance for Shahabad Stone Quarry in     1-30 Acres of Patta Land bearing Sy. No. 200/*/* of Miriyan Village, Chincholi Taluk, & Kalaburagi District, Karnataka. (Sri Damodar)",Non-Coal Mining,17 Jan 2023,05/11/2022,,,17/11/2022,16/01/2023,17/01/2023,18/01/2023,,27/03/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/405446/2022&type=EC&ID=212293
3911,SIA/KA/MIN/405305/2022,Pink Granite Quarry of Sri Shrenik Kumar,Non-Coal Mining,05 Nov 2022,04/11/2022,04/11/2022,05/11/2022,17/11/2022,04/12/2022,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/405305/2022&type=EC&ID=212243
3912,SIA/KA/MIN/425056/2023,“Black Granite Quarry” of Smt. Prema D. Nandan,Non-Coal Mining,06 Apr 2023,06/04/2023,,,21/04/2023,,,06/05/2023,,22/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/425056/2023&type=EC&ID=218471
3913,SIA/KA/INFRA2/413439/2023,Establishment of Glass Products Manufacturing Unit,INFRA-2,26 May 2023,12/04/2023,,,05/05/2023,23/05/2023,26/05/2023,26/05/2023,,07/08/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/INFRA2/413439/2023&type=EC&ID=218725
3914,SIA/KA/MIN/448517/2023,"Ordinary Sand Quarry ""Sri. I. V. Kyamangoudar""",Non-Coal Mining,02 Nov 2023,12/10/2023,,,17/10/2023,01/11/2023,02/11/2023,03/11/2023,,03/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/448517/2023&type=EC&ID=226658
3915,SIA/KA/MIN/449059/2023,“Building Stone Quarry ” of Sri. Manjunath V. Hebbar,Non-Coal Mining,03 Nov 2023,16/10/2023,,,17/10/2023,02/11/2023,03/11/2023,04/11/2023,,29/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/449059/2023&type=EC&ID=226915
3916,SIA/KA/MIN/449109/2023,"Multi-Colour Granite Quarry ""Smt. Nayana B. L.""",Non-Coal Mining,17 Oct 2023,17/10/2023,,,17/10/2023,02/11/2023,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/449109/2023&type=EC&ID=226933
3917,SIA/KA/MIN/441412/2023,Sri. V Manjunath,Non-Coal Mining,08 Nov 2023,20/10/2023,,,01/11/2023,07/11/2023,08/11/2023,09/11/2023,,30/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/441412/2023&type=EC&ID=227116
3918,SIA/KA/MIN/452128/2023,Building Stone Quarry,Non-Coal Mining,11 Nov 2023,11/11/2023,19/11/2023,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/452128/2023&type=EC&ID=228060
3919,SIA/KA/INFRA2/450247/2023,Expansion of “Municipal Market Complex with MLCP” ,INFRA-2,09 Nov 2023,26/10/2023,,,08/11/2023,08/11/2023,09/11/2023,14/11/2023,,06/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/INFRA2/450247/2023&type=EC&ID=227328
3920,SIA/KA/INFRA2/452928/2023,Proposed Residential and Commercial Building by M/s. Garuda Kingsford,INFRA-2,21 Nov 2023,21/11/2023,26/11/2023,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/INFRA2/452928/2023&type=EC&ID=228401
3921,SIA/KA/MIS/81505/2021,,INFRA-2,07 Aug 2022,02/08/2022,,,06/08/2022,06/08/2022,07/08/2022,08/08/2022,,21/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/81505/2021&type=EC&ID=209591
3922,SIA/KA/MIN/287205/2022,Expansion of Building Stone Quarry,Non-Coal Mining,14 Sep 2022,05/08/2022,17/08/2022,14/09/2022,26/09/2022,06/10/2022,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/287205/2022&type=EC&ID=209815
3923,SIA/KA/INFRA2/406951/2022,Construction of Residential Apartment,INFRA-2,21 Feb 2023,18/11/2022,,,28/11/2022,31/01/2023,21/02/2023,22/02/2023,,19/04/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/INFRA2/406951/2022&type=EC&ID=212764
3924,SIA/KA/MIN/1310/2015,Black Granite,Non-Coal Mining,20 Aug 2015,20/08/2015,,,21/08/2015,,,02/09/2015,03/02/2016,17/02/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/1310/2015&type=EC&ID=25059
3925,SIA/KA/MIS/214679/2021,Proposed Residential Apartment by M/s. Talreja Realty,INFRA-2,10 Jun 2021,10/06/2021,,,18/06/2021,,,06/08/2021,10/09/2021,13/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/214679/2021&type=EC&ID=188255
3926,SIA/KA/NCP/1912/2015,"Proposed development of  Residential & Commercial building in a Plot area 			of 44009.22  Sq. m. [4.4009 hectares] and total built up area 1, 78,200 				SQM in Survey Nos. 119/1, 119/2D, 119/3D, 119/4",INFRA-1,01 Oct 2015,01/10/2015,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/1912/2015&type=EC&ID=832
3927,SIA/KA/MIN/187331/2020,“Ordinary Sand Quarry” of  M/s. Sai Sand Minerals,Non-Coal Mining,09 Dec 2020,09/12/2020,,,12/01/2021,,,11/08/2021,,01/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/187331/2020&type=EC&ID=146847
3928,SIA/KA/MIN/190210/2020,“Building Stone & (M-Sand) Quarry” of  Sri B. Babu Rao,Non-Coal Mining,28 Dec 2020,28/12/2020,,,13/01/2021,,,11/08/2021,,29/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/190210/2020&type=EC&ID=152520
