,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
1242,SIA/BR/MIS/86427/2018,Tiruvantpuram City (Vidhut Nagar) (A Project of Nesh India Infrastructure Pvt Ltd),INFRA-2,23 Nov 2018,23/11/2018,05/12/2018,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIS/86427/2018&type=EC&ID=47800
1243,SIA/BR/MIN/60636/2016,Sand Mining project at Nansagar Ghat,Non-Coal Mining,25 Nov 2016,25/11/2016,,,29/11/2016,,,05/12/2016,27/12/2016,23/12/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/60636/2016&type=EC&ID=32847
1244,SIA/BR/MIN/60617/2016,"Proposed Sand Mining Project of Area 23 Ha at Kallu-Gangajal Ghat on Ganga River
of District- Saran of State- Bihar",Non-Coal Mining,24 Nov 2016,24/11/2016,,,29/11/2016,05/12/2016,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/60617/2016&type=EC&ID=32830
1245,SIA/BR/MIN/143648/2020,ORDINARY CLAY BSCPL INFRASTRUCTURE LTD MAUZA MANNUPUR KHARRA HAYAGHAT DARBHANGA AREA 8.70 Ac,Non-Coal Mining,17 Feb 2020,17/02/2020,18/02/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/143648/2020&type=EC&ID=91408
1246,SIA/BR/MIN/449624/2023,"Sand Mining Project, Kishanganj Unit 05 Sand Ghat of District- Kishanganj, State-Bihar",Non-Coal Mining,20 Oct 2023,20/10/2023,,,11/12/2023,,,18/12/2023,,31/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/449624/2023&type=EC&ID=227123
1247,SIA/BR/MIN/64508/2017,Sand Mining Project on Thanapar Sand Ghat on Morhar River,Non-Coal Mining,08 Jun 2017,08/06/2017,31/05/2017,08/06/2017,13/06/2017,,,15/06/2017,13/07/2017,31/05/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/64508/2017&type=EC&ID=35209
1248,SIA/BR/MIN/66279/2017,Sand Mining Project at Tetrahat Sand Ghat (Block No-12) on River Kiul,Non-Coal Mining,29 Sep 2018,29/09/2018,08/09/2019,29/09/2018,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/66279/2017&type=EC&ID=35917
1249,SIA/BR/MIN/141034/2020,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD MAUZA RAHIYAR KOCHI,Non-Coal Mining,02 Jul 2020,14/02/2020,18/02/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/141034/2020&type=EC&ID=86803
1250,SIA/BR/NCP/76528/2018,"Proposed construction of Govt Medical College and Hospital Block at Govt Sadar Hospital Complex, Line Bazar, Purnia town, Purnia East Tehsil, Purnia District, Bihar",INFRA-1,08 Sep 2018,08/09/2018,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/NCP/76528/2018&type=EC&ID=45329
1251,SIA/BR/MIN/71231/2017,Sand Mining Project at Barkail Sand Ghat,Non-Coal Mining,26 Nov 2017,26/11/2017,07/12/2017,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/71231/2017&type=EC&ID=40445
1252,SIA/BR/MIN/154309/2020,Brick Clay Mining,Non-Coal Mining,31 May 2020,31/05/2020,24/07/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/154309/2020&type=EC&ID=106064
1253,SIA/BR/MIN/443607/2023,Proposed Sand Mining Project of Area 51 Ha at Bhojpur Ghat 24 on Sone River of District-Bhojpur State-Bihar,Non-Coal Mining,08 Sep 2023,08/09/2023,,,19/09/2023,,,19/09/2023,,20/10/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/443607/2023&type=EC&ID=224934
1254,SIA/BR/MIN/65412/2017,Sand Mining Project at Maigara Sand Ghat on Sorhar River.,Non-Coal Mining,14 Jun 2017,14/06/2017,,,21/06/2017,,,27/06/2017,13/07/2017,31/05/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/65412/2017&type=EC&ID=35570
1255,SIA/BR/MIN/133250/2019,"Report of Brick Earth Mining Project of Area 1.23 Hectare or 3.03 Acre M/s Maa Int Udyog at Vill/Mauza-Chhitauli, P.O-Laxmiganj, P.S + Block-Goreya Kothi, District-Siwan, State-Bihar.",Non-Coal Mining,24 Dec 2019,24/12/2019,25/01/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/133250/2019&type=EC&ID=83796
1256,SIA/BR/MIN/149286/2020,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD MAZUA BARDAUNI,Non-Coal Mining,24 Jun 2020,24/06/2020,24/07/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/149286/2020&type=EC&ID=99703
1257,SIA/BR/MIN/33399/2019,Proposed Sand Mining Project  of 4.0 ha at Trikalpur ghat on Ghaghra (Sarayu) River of  District-Siwan  of State-Bihar,Non-Coal Mining,20 Mar 2019,20/03/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/33399/2019&type=EC&ID=54133
1258,SIA/BR/MIN/33312/2019,Proposed Sand Mining Project of Area 4.90 Ha at Diara 2 Melhani  Ghat on Ghaghra (Sarayu) River of District-Siwan of State-Bihar,Non-Coal Mining,19 Mar 2019,19/03/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/33312/2019&type=EC&ID=54084
1259,SIA/BR/MIN/141297/2020,ORDINARY CLAY MINING PROJECT FOR RAM KRIPAL SINGH CONSTRUCTION PVT LTD,Non-Coal Mining,10 Feb 2020,10/02/2020,18/02/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/141297/2020&type=EC&ID=86867
1260,SIA/BR/MIN/31828/2015,,Non-Coal Mining,16 Oct 2015,16/10/2015,19/10/2015,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31828/2015&type=EC&ID=1498
1261,SIA/BR/MIN/443928/2023,Sand Ghat Mining Project (Ulai River Block No.- 02) at Riverbed of Ulai River,Non-Coal Mining,16 Sep 2023,16/09/2023,,,29/12/2023,,,03/01/2024,,31/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/443928/2023&type=EC&ID=225255
1262,SIA/BR/MIN/445798/2023,"Sand Mining Project, Block 24 (Gaya Morhar-11) Sand Ghat of District- Gaya, State-Bihar.",Non-Coal Mining,25 Sep 2023,25/09/2023,,,03/11/2023,,,06/11/2023,,19/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/445798/2023&type=EC&ID=225597
1263,SIA/BR/MIN/59829/2016,"THAIBAI (1.8 HA.), KHAUHA (1.3HA.), MANIYA (11.7 HA.)
AND RANADHI (8.3 HA.) GHATS OF BADHUA RIVER
TEHSIL TARAPUR AND SANGRAMPUR
DISTRICT MUNGER, BIHAR
M.L. AREA 23.10 HA., 
",Non-Coal Mining,11 Nov 2016,11/11/2016,10/11/2016,11/11/2016,14/11/2016,,,14/11/2016,08/02/2017,16/02/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/59829/2016&type=EC&ID=32288
1264,SIA/BR/MIN/66184/2017,Sand Mining Project at Simariya Sand Ghat on Barnar River,Non-Coal Mining,10 Dec 2018,10/12/2018,11/08/2017,10/12/2018,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/66184/2017&type=EC&ID=35875
1265,SIA/BR/MIN/438486/2023,Sand Ghat Mining Project (Bhoj Son 23 Sand Ghat) at Riverbed Of Son River Area 46 Ha. ,Non-Coal Mining,26 Aug 2023,26/08/2023,,,30/08/2023,,,30/08/2023,,22/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/438486/2023&type=EC&ID=224458
1266,SIA/BR/MIN/63518/2017,"Soil Mining Project at Vill- Matihani Jalalpur, P.S- Matihani, Begusarai, Bihar",Non-Coal Mining,28 Mar 2017,28/03/2017,,,13/04/2017,,,24/04/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/63518/2017&type=EC&ID=34720
1267,SIA/BR/MIN/64493/2017,Sand Mining Project at Siripur Sand Ghat on Falgu River,Non-Coal Mining,09 Jun 2017,09/06/2017,09/06/2017,09/06/2017,13/06/2017,,,15/06/2017,27/06/2017,29/05/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/64493/2017&type=EC&ID=35197
1268,SIA/BR/MIN/64411/2017,Sand Mining Project at Rajan-II Sand Ghat on Morhar River,Non-Coal Mining,08 Jun 2017,08/06/2017,31/05/2017,08/06/2017,13/06/2017,,,15/06/2017,27/06/2017,31/05/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/64411/2017&type=EC&ID=35177
1269,SIA/BR/MIN/66028/2017,Sand Mining Project at Birdaban Sand Ghat (Block no-3) on Kiul River.,Non-Coal Mining,26 Sep 2018,26/09/2018,26/09/2018,26/09/2018,05/12/2018,,,05/12/2018,18/12/2018,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/66028/2017&type=EC&ID=35787
1270,SIA/BR/MIN/64400/2017,Sand Mining Project at Upadhyay Sand Ghat on Lilajan River.,Non-Coal Mining,08 Jun 2017,08/06/2017,31/05/2017,08/06/2017,13/06/2017,,,15/06/2017,13/07/2017,31/05/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/64400/2017&type=EC&ID=35174
1271,SIA/BR/MIN/64468/2017,Sand Mining project at Charhata Aghatpur Ghat on Buddh river,Non-Coal Mining,09 Jun 2017,09/06/2017,09/06/2017,09/06/2017,13/06/2017,,,15/06/2017,27/06/2017,31/05/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/64468/2017&type=EC&ID=35183
1272,SIA/BR/MIN/445483/2023,"Block No.- 01 Sand Ghat fall in Mauza– Tola Baliadabar, Block - Chakai, District- Jamui (Bihar)",Non-Coal Mining,23 Sep 2023,23/09/2023,,,21/12/2023,,,03/01/2024,,31/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/445483/2023&type=EC&ID=225546
1273,SIA/BR/MIN/63524/2017,"Soil Mining Project at Village- Sadpur, PS- Sahebpur Kamal, Begusarai, Bihar",Non-Coal Mining,28 Mar 2017,28/03/2017,,,13/04/2017,,,24/04/2017,18/05/2017,30/06/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/63524/2017&type=EC&ID=34723
1274,SIA/BR/MIN/60669/2016,Sand Mining Project at Digha & Kurji Ghat on river Ganga,Non-Coal Mining,02 Dec 2016,02/12/2016,30/11/2016,02/12/2016,06/12/2016,,,06/12/2016,27/12/2016,23/12/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/60669/2016&type=EC&ID=32874
1275,SIA/BR/MIN/31209/2015,V.M.B Int Udyog,Non-Coal Mining,22 Sep 2015,22/09/2015,,,29/09/2015,,,16/10/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31209/2015&type=EC&ID=1089
1276,SIA/BR/MIN/65383/2017,Sand Mining project at Baltharwa ghat on Morhar river,Non-Coal Mining,14 Jun 2017,14/06/2017,,,21/06/2017,,,27/06/2017,13/07/2017,31/05/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/65383/2017&type=EC&ID=35555
1277,SIA/BR/MIN/61866/2017,"Sand Mining Project at Tulsiyahi Ghat, on Tilawe river Village-Bhatauni, District- Saharsa, Bihar",Non-Coal Mining,19 Jan 2017,19/01/2017,,,23/01/2017,,,15/02/2017,03/03/2017,16/03/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/61866/2017&type=EC&ID=33704
1278,SIA/BR/MIN/438818/2023,Sand Mining Project at Bhoj Son 13 Sand Ghat on Son River Ditrict - Bhojpur (Bihar) at Area of 71.0 Hect.,Non-Coal Mining,15 Aug 2023,15/08/2023,,,22/08/2023,,,22/08/2023,,22/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/438818/2023&type=EC&ID=224025
1279,SIA/BR/MIN/31735/2015,L.B.M. BRICKS MFG.,Non-Coal Mining,13 Oct 2015,13/10/2015,,,14/10/2015,,,16/10/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31735/2015&type=EC&ID=1419
1280,SIA/BR/MIN/444499/2023,"Proposed Sand Mining Project of Area 69.9 Ha at Patna Sone -01 Ghat on Son River of District-Patna, State-Bihar.",Non-Coal Mining,15 Sep 2023,15/09/2023,,,19/09/2023,,,19/09/2023,,20/10/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/444499/2023&type=EC&ID=225226
1281,SIA/BR/MIN/75701/2018,"Proposed Stone Mining Project at  Area-  8.397 Hect or 20.75 Acres  at  Village  - Madurna, Thana: Bhabua, District - Kaimur, (Bihar) ",Non-Coal Mining,04 Jul 2018,04/07/2018,,,18/07/2018,,,19/07/2018,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/75701/2018&type=EC&ID=44733
1282,SIA/BR/MIN/71314/2017,"Sand Mining Projct at Inguni Sand Ghat on Buddh River, Anchal-Paraiya,Dist- Gaya, Bihar",Non-Coal Mining,30 Nov 2017,30/11/2017,07/12/2017,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/71314/2017&type=EC&ID=40510
1283,SIA/BR/MIN/132104/2019,"Proposed Brick Earth Mining Project of Area 3.00 Acres or 1.21 Hectare for M/S RADHA BRICKS at Mauza- Madhopur Fathehpur, P.S- Didarganj, Block- Patna Sadar, District- Patna, State- Bihar",Non-Coal Mining,18 Dec 2019,18/12/2019,27/01/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/132104/2019&type=EC&ID=81538
1284,SIA/BR/MIN/132405/2019,"Brick Earth Mining Project at Mauza- Dhutauli, P.O- Bhutauli Malpa, P.S- Chautham, Anchal- Chautham, District- Khagaria (Bihar)",Non-Coal Mining,19 Dec 2019,19/12/2019,27/01/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/132405/2019&type=EC&ID=82617
1285,SIA/BR/MIN/132131/2019,"Pali  M/S –RANJANA ENTERPRISES  Earth Mining Project Mauza- Pali, Thana No.- 156, Khata No.- 371, 222, 134, Plot No.- 1715, 1717, 1835, 922, 946, 1868, 1807.,Area-1.01 ha or (2.52 Ac) For production c",Non-Coal Mining,18 Dec 2019,18/12/2019,27/01/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/132131/2019&type=EC&ID=82548
1286,SIA/BR/MIN/132681/2019,"Proposed Brick Earth Mining Project of Area 4.23 Acres or 1.71 Hectare for M/s Ratan Bricks Industries at Vill/Mauza- Bajitpur, P.S- Vidyapati Nagar, Block- Vidyapati Nagar (Dalsingh Sarai), District-",Non-Coal Mining,20 Dec 2019,20/12/2019,25/01/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/132681/2019&type=EC&ID=83683
1287,SIA/BR/IND3/435493/2023,Indian Potash Limited (PREVIOUSLY : M/S SRI KRISHNA FERTILIZERS LTD.),Industrial Projects - 3,04 Jul 2023,04/07/2023,,,24/07/2023,,,24/07/2023,,28/08/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/IND3/435493/2023&type=EC&ID=222266
1288,SIA/BR/MIN/445700/2023,"Sand Mining Project, Block-19 (Gaya Morhar – 06) Sand Ghat",Non-Coal Mining,25 Sep 2023,25/09/2023,,,09/10/2023,,,10/10/2023,,14/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/445700/2023&type=EC&ID=225566
1289,SIA/BR/MIN/69936/2017,Proposed Sand Mining Project at Amarut II Sand Ghat on Lilajan River,Non-Coal Mining,28 Sep 2017,28/09/2017,05/10/2017,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/69936/2017&type=EC&ID=38744
1290,SIA/BR/MIN/61869/2017,"Sand Mining Project at Nonaiti Balu Ghat on Sursari River, Village-Noniati, District- Saharsa, Bihar",Non-Coal Mining,19 Jan 2017,19/01/2017,,,23/01/2017,,,15/02/2017,03/03/2017,16/03/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/61869/2017&type=EC&ID=33707
1291,SIA/BR/MIN/65385/2017,Sand Mining Project at Chotiya II Sand Ghat on Mohana River.,Non-Coal Mining,14 Jun 2017,14/06/2017,,,21/06/2017,,,27/06/2017,13/07/2017,31/05/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/65385/2017&type=EC&ID=35557
1292,SIA/BR/MIN/445457/2023,"Sand Mining Project, Falgu River (Block No.- 09) Sand Ghat  of District- Gaya, State-Bihar.",Non-Coal Mining,23 Sep 2023,23/09/2023,,,09/10/2023,,,10/10/2023,,14/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/445457/2023&type=EC&ID=225509
1293,SIA/BR/NCP/75202/2018,"Government Medical College and Hospital at JP University Site, Chapra",INFRA-1,04 Oct 2018,04/10/2018,04/09/2018,04/10/2018,10/10/2018,,,15/11/2018,21/02/2019,16/07/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/NCP/75202/2018&type=EC&ID=44324
1294,SIA/BR/MIN/60501/2016,"Sand Mining Project at Veera & Godiha Ghat on River Falgu, district Jehanabad, Bihar",Non-Coal Mining,18 Nov 2016,18/11/2016,,,29/11/2016,,,05/12/2016,27/12/2016,23/12/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/60501/2016&type=EC&ID=32759
1295,SIA/BR/MIN/438581/2023,"Sand Mining Project at Bhoj Son 39 on river Son Mauja – Andhary Mahaji (424) & Imadpur, Tehsil -  Sahar, District-Bhojpur (Bihar)",Non-Coal Mining,26 Aug 2023,26/08/2023,,,30/08/2023,,,30/08/2023,,22/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/438581/2023&type=EC&ID=224459
1296,SIA/BR/NCP/63065/2017,"Proposed Construction of Flyover (4 Lane carriageway) connecting Mithapur Flyover to Bhikhari Thakur (Yarpur) Flyover via             R. Block Junction in Patna Town, Bihar",INFRA-1,09 Mar 2017,09/03/2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/NCP/63065/2017&type=EC&ID=34507
1297,SIA/BR/MIN/71320/2017,"Sand Mining Project at Rupsapur Sand Ghat on Buddh River Anchal-Tekari, Dist-Gaya, Bihar",Non-Coal Mining,30 Nov 2017,30/11/2017,07/12/2017,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/71320/2017&type=EC&ID=40516
1298,SIA/BR/MIN/444001/2023,"Sand Mining Project, Falgu River (Block No.- 14) Sand Ghat  of District- Gaya, State-Bihar.",Non-Coal Mining,12 Sep 2023,12/09/2023,,,19/09/2023,,,19/09/2023,,20/10/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/444001/2023&type=EC&ID=225042
1299,SIA/BR/MIN/66080/2017,Sand Mining Project at Sati & Garhi Sand Ghat on Ulai River.,Non-Coal Mining,26 Sep 2018,26/09/2018,25/09/2018,26/09/2018,10/12/2018,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/66080/2017&type=EC&ID=35819
1300,SIA/BR/MIN/439058/2023,for Proposed Sand Mining Project of Area  99.80 Ha at Rohtas Sone Ghat 04 on Sone River of District-Rohtas State-Bihar,Non-Coal Mining,14 Aug 2023,14/08/2023,,,21/08/2023,,,22/08/2023,,22/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/439058/2023&type=EC&ID=223993
1301,SIA/BR/MIN/31763/2015,,Non-Coal Mining,14 Oct 2015,14/10/2015,,,14/10/2015,,,16/10/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31763/2015&type=EC&ID=1442
1302,SIA/BR/MIN/59867/2016,bathani river sand mine,Non-Coal Mining,09 Nov 2016,09/11/2016,10/11/2016,09/11/2016,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/59867/2016&type=EC&ID=32321
1303,SIA/BR/MIN/65386/2017,Sand Mining Project at Majhanpur Sand Ghat on Buddh River.,Non-Coal Mining,14 Jun 2017,14/06/2017,,,21/06/2017,,,27/06/2017,13/07/2017,31/05/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/65386/2017&type=EC&ID=35558
1304,SIA/BR/MIS/66588/2021,"Proposed Expansion Residential Building “Star Galaxy” at Mauza-Simlimurararpur, Khata No. 89, Khesra No. 1574 (Part), 1579 & 1580 (Part), 1581, 1594 & 1595, Dist - Patna, Bihar By M/s Sai Shree Balajee Homes Pvt. Ltd.",INFRA-2,28 Jul 2021,28/07/2021,25/08/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIS/66588/2021&type=EC&ID=190128
1305,SIA/BR/MIN/140900/2020,"Proposed Brick Earth Mining Project of Area 1.79 Hectare Or 4.43 Acre M/S Alok  Int Udyog  at  Mauza-  Piparpanti,  P.S-  Mainatand,  Block-    Mainatand, District-West  Champaran, State - Bihar",Non-Coal Mining,05 Feb 2020,05/02/2020,07/02/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/140900/2020&type=EC&ID=86764
1306,SIA/BR/MIN/141069/2020,"Mathurapur (Khasra/Plot(s) No. 1538, 1181 & 32) soil brick mining project.",Non-Coal Mining,05 Feb 2020,05/02/2020,07/02/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/141069/2020&type=EC&ID=86811
1307,SIA/BR/MIN/128099/2019,"Report of Brick Earth Mining Project of Area 3.0 Acres or 1.21 Hectare for M/s K.B.C Bricks (Radha) at Mauza- Daulatpur, P.S- Fatuha, Block- Fatuha, District- Patna, State- Bihar",Non-Coal Mining,28 Nov 2019,28/11/2019,06/02/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/128099/2019&type=EC&ID=77561
1308,SIA/BR/IND3/69464/2021,Setting up a Formaldehyde manufacturing unit M/s Samrat Laboratories,Industrial Projects - 3,07 Apr 2022,07/04/2022,,,20/04/2022,,,22/04/2022,,03/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/IND3/69464/2021&type=EC&ID=201825
1309,SIA/BR/MIN/31298/2015,BRICK CLAY MINING PROJECT-5 STAR INT UDYOG-B2,Non-Coal Mining,25 Sep 2015,25/09/2015,,,29/09/2015,,,16/10/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31298/2015&type=EC&ID=1133
1310,SIA/BR/MIN/441034/2023,Patna Sone 10 Sand ghat,Non-Coal Mining,21 Aug 2023,21/08/2023,,,19/09/2023,,,19/09/2023,,20/10/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/441034/2023&type=EC&ID=224260
1311,SIA/BR/MIS/17344/2016,2 MLD Common Effluent Treatment Plant,INFRA-2,20 Apr 2018,20/04/2018,20/02/2018,20/04/2018,04/05/2018,,,10/05/2018,24/10/2018,15/11/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIS/17344/2016&type=EC&ID=42397
1312,SIA/BR/MIN/48919/2016,"River Sand (Minor Mineral) Mining Project for Manhatha Ghat (157140 TPA), Area 7.76 ha, 
in District- Buxar (Bihar)",Non-Coal Mining,11 Feb 2016,11/02/2016,24/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/48919/2016&type=EC&ID=12734
1313,SIA/BR/MIN/71451/2017,"Stone Mining Project at Mauja- Pachar, Anchal- Rafiganj, District-Aurangabad (Bihar)",Non-Coal Mining,06 Dec 2017,06/12/2017,07/12/2017,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/71451/2017&type=EC&ID=40605
1314,SIA/BR/IND2/19320/2016,"Expansion of LPG Mounded Storage Facility at HPCL, Gidha Industrial Growth Centre, Village Gidha, Arrah, Dist: Bhojpur, Bihar",Industrial Projects - 2,14 Jun 2017,14/06/2017,13/06/2017,14/06/2017,14/06/2017,,,15/06/2017,27/06/2017,30/06/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/IND2/19320/2016&type=EC&ID=35223
1315,SIA/BR/MIN/437685/2023,Sand Mining Project (Block No.- 07 Sand Ghat),Non-Coal Mining,12 Aug 2023,07/08/2023,10/08/2023,12/08/2023,11/12/2023,,,19/12/2023,,30/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/437685/2023&type=EC&ID=223699
1316,SIA/BR/MIN/60622/2016,"Sand mining project at Kalighat- Darihara-Saraia Ghat on
Gandak River of District- Saran of State- Bihar",Non-Coal Mining,24 Nov 2016,24/11/2016,,,29/11/2016,,,05/12/2016,27/12/2016,23/12/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/60622/2016&type=EC&ID=32836
1317,SIA/BR/MIN/31329/2015,BRICK CLAY MINING PROJECT-OM SAI BRICKS-B2,Non-Coal Mining,28 Sep 2015,28/09/2015,,,29/09/2015,,,16/10/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31329/2015&type=EC&ID=1158
1318,SIA/BR/MIN/136902/2020,"Proposed Brick Earth Mining Project of Area 3.17 Acres or 1.28  Hectare for M/s A.B & Company at Vill -  Ladaura, P.O- Ladaura Pakri, P.S – Kudhani (O.P Turki), Block- Turki(Kudhani), District- Muzaff",Non-Coal Mining,15 Jan 2020,15/01/2020,06/02/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/136902/2020&type=EC&ID=85744
1319,SIA/BR/MIN/137502/2020,M/S SHANKAR INT UDYOG,Non-Coal Mining,18 Jan 2020,18/01/2020,06/02/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/137502/2020&type=EC&ID=85864
1320,SIA/BR/MIN/31030/2019,Raksha Oraiya Sand Ghat (Stretch 8 Block 1) Mining Project,Non-Coal Mining,29 Oct 2019,29/10/2019,24/10/2019,29/10/2019,11/11/2019,,,13/11/2019,10/12/2019,27/04/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31030/2019&type=EC&ID=62761
1321,SIA/BR/MIN/138818/2020,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD  MAUZA HARDIYA CHAUTHAM KHAGARIA,Non-Coal Mining,31 Jan 2020,31/01/2020,07/02/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/138818/2020&type=EC&ID=86203
